# r(A) g(r)_avg coord_avg
0.02000000 0.00000000 0.00000000
0.06000000 0.00000000 0.00000000
0.10000000 0.00000000 0.00000000
0.14000000 0.00000000 0.00000000
0.18000000 0.00000000 0.00000000
0.22000000 0.00000000 0.00000000
0.26000000 0.00000000 0.00000000
0.30000000 0.00000000 0.00000000
0.34000000 0.00000000 0.00000000
0.38000000 0.00000000 0.00000000
0.42000000 0.00000000 0.00000000
0.46000000 0.00000000 0.00000000
0.50000000 0.00000000 0.00000000
0.54000000 0.00000000 0.00000000
0.58000000 0.00000000 0.00000000
0.62000000 0.00000000 0.00000000
0.66000000 0.00000000 0.00000000
0.70000000 0.00000000 0.00000000
0.74000000 0.00000000 0.00000000
0.78000000 0.00000000 0.00000000
0.82000000 0.00000000 0.00000000
0.86000000 0.00000000 0.00000000
0.90000000 0.00000000 0.00000000
0.94000000 0.00000000 0.00000000
0.98000000 0.00000000 0.00000000
1.02000000 0.00000000 0.00000000
1.06000000 0.00000000 0.00000000
1.10000000 0.00000000 0.00000000
1.14000000 0.00000000 0.00000000
1.18000000 0.00000000 0.00000000
1.22000000 0.00000000 0.00000000
1.26000000 0.00000000 0.00000000
1.30000000 0.00000000 0.00000000
1.34000000 0.00000000 0.00000000
1.38000000 0.00000000 0.00000000
1.42000000 0.00000000 0.00000000
1.46000000 0.00000000 0.00000000
1.50000000 0.00000000 0.00000000
1.54000000 0.00000000 0.00000000
1.58000000 0.00000000 0.00000000
1.62000000 0.00000000 0.00000000
1.66000000 0.00000000 0.00000000
1.70000000 0.00000000 0.00000000
1.74000000 0.00000000 0.00000000
1.78000000 0.00000000 0.00000000
1.82000000 0.00000000 0.00000000
1.86000000 0.00000000 0.00000000
1.90000000 0.00000000 0.00000000
1.94000000 0.00000000 0.00000000
1.98000000 0.00000000 0.00000000
2.02000000 0.00000000 0.00000000
2.06000000 0.00000000 0.00000000
2.10000000 0.00000000 0.00000000
2.14000000 0.00000000 0.00000000
2.18000000 0.00000000 0.00000000
2.22000000 0.00000000 0.00000000
2.26000000 0.00000000 0.00000000
2.30000000 0.00000000 0.00000000
2.34000000 0.00000000 0.00000000
2.38000000 0.00000000 0.00000000
2.42000000 0.00000000 0.00000000
2.46000000 0.00000000 0.00000000
2.50000000 13.39900000 2.66667000
2.54000000 0.00000000 2.66667000
2.58000000 0.00000000 2.66667000
2.62000000 0.00000000 2.66667000
2.66000000 0.00000000 2.66667000
2.70000000 0.00000000 2.66667000
2.74000000 13.94320000 6.00000000
2.78000000 0.00000000 6.00000000
2.82000000 7.89801000 8.00000000
2.86000000 0.00000000 8.00000000
2.90000000 0.00000000 8.00000000
2.94000000 0.00000000 8.00000000
2.98000000 0.00000000 8.00000000
3.02000000 0.00000000 8.00000000
3.06000000 0.00000000 8.00000000
3.10000000 8.71430000 10.66670000
3.14000000 0.00000000 10.66670000
3.18000000 0.00000000 10.66670000
3.22000000 0.00000000 10.66670000
3.26000000 0.00000000 10.66670000
3.30000000 0.00000000 10.66670000
3.34000000 3.75348000 12.00000000
3.38000000 0.00000000 12.00000000
3.42000000 0.00000000 12.00000000
3.46000000 0.00000000 12.00000000
3.50000000 0.00000000 12.00000000
3.54000000 0.00000000 12.00000000
3.58000000 0.00000000 12.00000000
3.62000000 0.00000000 12.00000000
3.66000000 1.56291000 12.66670000
3.70000000 0.00000000 12.66670000
3.74000000 1.49677000 13.33330000
3.78000000 0.00000000 13.33330000
3.82000000 0.00000000 13.33330000
3.86000000 4.21546000 15.33330000
3.90000000 0.00000000 15.33330000
3.94000000 0.00000000 15.33330000
3.98000000 0.00000000 15.33330000
4.02000000 0.00000000 15.33330000
4.06000000 2.54025000 16.66670000
4.10000000 0.00000000 16.66670000
4.14000000 0.00000000 16.66670000
4.18000000 0.00000000 16.66670000
4.22000000 4.70255000 19.33330000
4.26000000 0.00000000 19.33330000
4.30000000 1.50973000 20.22220000
4.34000000 0.74101700 20.66670000
4.38000000 0.00000000 20.66670000
4.42000000 0.00000000 20.66670000
4.46000000 0.00000000 20.66670000
4.50000000 0.00000000 20.66670000
4.54000000 0.00000000 20.66670000
4.58000000 3.99234000 23.33330000
4.62000000 0.00000000 23.33330000
4.66000000 0.00000000 23.33330000
4.70000000 0.00000000 23.33330000
4.74000000 1.86368000 24.66670000
4.78000000 3.66525000 27.33330000
4.82000000 3.60467000 30.00000000
4.86000000 0.88639400 30.66670000
4.90000000 0.00000000 30.66670000
4.94000000 0.00000000 30.66670000
4.98000000 0.00000000 30.66670000
5.02000000 0.00000000 30.66670000
5.06000000 6.54167000 36.00000000
5.10000000 3.21973000 38.66670000
5.14000000 0.00000000 38.66670000
5.18000000 1.56052000 40.00000000
5.22000000 0.00000000 40.00000000
5.26000000 1.51342000 41.33330000
5.30000000 0.00000000 41.33330000
5.34000000 1.46841000 42.66670000
5.38000000 1.44666000 44.00000000
5.42000000 0.00000000 44.00000000
5.46000000 0.00000000 44.00000000
5.50000000 0.00000000 44.00000000
5.54000000 0.00000000 44.00000000
5.58000000 2.68962000 46.66670000
5.62000000 3.97721000 50.66670000
5.66000000 0.00000000 50.66670000
5.70000000 0.00000000 50.66670000
5.74000000 0.00000000 50.66670000
5.78000000 2.50671000 53.33330000
5.82000000 0.00000000 53.33330000
5.86000000 0.00000000 53.33330000
5.90000000 0.00000000 53.33330000
5.94000000 0.00000000 53.33330000
5.98000000 1.17092000 54.66670000
6.02000000 0.00000000 54.66670000
6.06000000 2.28042000 57.33330000
6.10000000 2.25061000 60.00000000
6.14000000 4.44277000 65.33330000
6.18000000 1.09636000 66.66670000
6.22000000 0.00000000 66.66670000
6.26000000 2.13703000 69.33330000
6.30000000 0.00000000 69.33330000
6.34000000 0.00000000 69.33330000
6.38000000 0.51435000 70.00000000
6.42000000 0.00000000 70.00000000
6.46000000 6.52197000 78.66670000
6.50000000 0.00000000 78.66670000
6.54000000 0.00000000 78.66670000
6.58000000 0.00000000 78.66670000
6.62000000 1.91093000 81.33330000
6.66000000 0.00000000 81.33330000
6.70000000 0.00000000 81.33330000
6.74000000 0.00000000 81.33330000
6.78000000 0.00000000 81.33330000
6.82000000 1.80049000 84.00000000
6.86000000 0.00000000 84.00000000
6.90000000 1.75899000 86.66670000
6.94000000 0.00000000 86.66670000
6.98000000 0.00000000 86.66670000
7.02000000 2.54905000 90.66670000
