# source /gauss9/home/cityu/chefan/scratch/run/lammps/calc/DPA/3.1/DPA1_7ele_cry260226/straining/20_20_40/300K/nose_hoover/sxx_0_syy_0_szz_1.0e9_sxy_0_sxz_0_syz_0/Ta/bcc_001/stress_info.dat
# axis z
# fit_points 5
# l0 43.35364663865312
# strain stress
3.0156867033e-02 4.0288556026e+00
3.0362919010e-02 3.5777914224e+00
3.0569012203e-02 4.0663801778e+00
3.0775146618e-02 3.8236488440e+00
3.0981322264e-02 3.8146143234e+00
3.1187539150e-02 4.0782746901e+00
3.1393797283e-02 3.8406229377e+00
3.1600096671e-02 4.0532943271e+00
3.1806437324e-02 3.9577880839e+00
3.2012819249e-02 3.9494396228e+00
3.2219242455e-02 4.2103505148e+00
3.2425706949e-02 3.8775232417e+00
3.2632212740e-02 4.2266213493e+00
3.2838759837e-02 4.1136148994e+00
3.3045348247e-02 4.0153349391e+00
3.3251977979e-02 4.4238559450e+00
3.3458649041e-02 3.9580180280e+00
3.3665361441e-02 4.4226677980e+00
3.3872115188e-02 4.1940172648e+00
3.4078910290e-02 4.1561939745e+00
3.4285746755e-02 4.3958782947e+00
3.4492624591e-02 4.1208950386e+00
3.4699543808e-02 4.4397015426e+00
3.4906504412e-02 4.3218523734e+00
3.5113506412e-02 4.2603967427e+00
3.5320549817e-02 4.6034499091e+00
3.5527634635e-02 4.2313043203e+00
3.5734760874e-02 4.6920590939e+00
3.5941928542e-02 4.4033996670e+00
3.6149137648e-02 4.5135084332e+00
3.6356388200e-02 4.6719102144e+00
3.6563680206e-02 4.4596511400e+00
3.6771013674e-02 4.6678374839e+00
3.6978388614e-02 4.5055122834e+00
3.7185805033e-02 4.7477796468e+00
3.7393262939e-02 4.6330427525e+00
3.7600762341e-02 4.6304176342e+00
3.7808303247e-02 4.8984986928e+00
3.8015885665e-02 4.5176765862e+00
3.8223509604e-02 4.9423366046e+00
3.8431175071e-02 4.8384749946e+00
3.8638882076e-02 4.6352669720e+00
3.8846630627e-02 5.0499970141e+00
3.9054420731e-02 4.6899912712e+00
3.9262252398e-02 4.9934057312e+00
3.9470125635e-02 4.8762154938e+00
3.9678040451e-02 4.8492931988e+00
3.9885996854e-02 5.1557720523e+00
4.0093994853e-02 4.7420476839e+00
4.0302034455e-02 5.1608690727e+00
4.0510115669e-02 5.0463415585e+00
4.0718238504e-02 4.9725284918e+00
4.0926402967e-02 5.2680640900e+00
4.1134609068e-02 4.9287858170e+00
4.1342856814e-02 5.2836364956e+00
4.1551146213e-02 5.2222577086e+00
4.1759477275e-02 5.1501046961e+00
4.1967850007e-02 5.3831330025e+00
4.2176264418e-02 5.1453150435e+00
4.2384720516e-02 5.4025542349e+00
4.2593218309e-02 5.2200721659e+00
4.2801757806e-02 5.3482329091e+00
4.3010339015e-02 5.3883707518e+00
4.3218961944e-02 5.3420583859e+00
4.3427626602e-02 5.4696161252e+00
4.3636332997e-02 5.3677524191e+00
4.3845081138e-02 5.4900497930e+00
4.4053871033e-02 5.4881643553e+00
4.4262702689e-02 5.4899494205e+00
4.4471576117e-02 5.4935843598e+00
4.4680491323e-02 5.5776863786e+00
4.4889448316e-02 5.5755670901e+00
4.5098447105e-02 5.5570900666e+00
4.5307487697e-02 5.6238436769e+00
4.5516570103e-02 5.6429299625e+00
4.5725694328e-02 5.6818107171e+00
4.5934860383e-02 5.7134353289e+00
4.6144068275e-02 5.7310013698e+00
4.6353318013e-02 5.8389633969e+00
4.6562609605e-02 5.7574327542e+00
4.6771943060e-02 5.7916182026e+00
4.6981318385e-02 5.9140425987e+00
4.7190735590e-02 5.8042643118e+00
4.7400194682e-02 5.9030629798e+00
4.7609695671e-02 5.8673928035e+00
4.7819238563e-02 5.9741730872e+00
4.8028823369e-02 5.9582242096e+00
4.8238450095e-02 6.0244152823e+00
4.8448118752e-02 5.9921050319e+00
4.8657829346e-02 6.0403463860e+00
4.8867581886e-02 6.1387167417e+00
4.9077376381e-02 6.0609065193e+00
4.9287212840e-02 6.1065934522e+00
4.9497091269e-02 6.2101520765e+00
4.9707011679e-02 6.1494872498e+00
4.9916974077e-02 6.1564108093e+00
5.0126978471e-02 6.2607097207e+00
5.0337024871e-02 6.2485973883e+00
5.0547113284e-02 6.2225577233e+00
5.0757243719e-02 6.4129359950e+00
5.0967416184e-02 6.2640598599e+00
5.1177630688e-02 6.3772590416e+00
5.1387887239e-02 6.4634050484e+00
5.1598185846e-02 6.4073343898e+00
5.1808526517e-02 6.4342327036e+00
5.2018909259e-02 6.5051280829e+00
5.2229334083e-02 6.5328258173e+00
5.2439800996e-02 6.4413609292e+00
5.2650310006e-02 6.7156321604e+00
5.2860861123e-02 6.4875494492e+00
5.3071454354e-02 6.6292779250e+00
5.3282089707e-02 6.6532900197e+00
5.3492767192e-02 6.4952554599e+00
5.3703486817e-02 6.8412934576e+00
5.3914248590e-02 6.6017012165e+00
5.4125052519e-02 6.8227397681e+00
5.4335898614e-02 6.7231887688e+00
5.4546786881e-02 6.7677761669e+00
5.4757717331e-02 6.9394030186e+00
5.4968689971e-02 6.6446189127e+00
5.5179704810e-02 7.1095280858e+00
5.5390761856e-02 6.7197528747e+00
5.5601861117e-02 7.0191913195e+00
5.5813002603e-02 6.9856189841e+00
5.6024186321e-02 6.8994119768e+00
5.6235412281e-02 7.1897843549e+00
5.6446680489e-02 6.9125753841e+00
5.6657990956e-02 7.2232319262e+00
5.6869343688e-02 6.9733315542e+00
5.7080738696e-02 7.0515466614e+00
5.7292175987e-02 7.3875860315e+00
5.7503655569e-02 6.9179053686e+00
5.7715177452e-02 7.4562349121e+00
5.7926741643e-02 7.1228080508e+00
5.8138348151e-02 7.1815972714e+00
5.8349996985e-02 7.4185613838e+00
5.8561688153e-02 7.1122149996e+00
5.8773421663e-02 7.5221951356e+00
5.8985197524e-02 7.2647264377e+00
5.9197015745e-02 7.5289741968e+00
5.9408876333e-02 7.3709553611e+00
5.9620779298e-02 7.4445196474e+00
5.9832724648e-02 7.5308944658e+00
6.0044712391e-02 7.3303776585e+00
6.0256742536e-02 7.7027744164e+00
6.0468815091e-02 7.4293731032e+00
6.0680930065e-02 7.6451070123e+00
6.0893087466e-02 7.6459029206e+00
6.1105287302e-02 7.4934458617e+00
6.1317529583e-02 7.8625563321e+00
6.1529814317e-02 7.5430108179e+00
6.1742141512e-02 7.8248122338e+00
6.1954511176e-02 7.7007094140e+00
6.2166923319e-02 7.7046564690e+00
6.2379377949e-02 7.8885550263e+00
6.2591875073e-02 7.7327902979e+00
6.2804414701e-02 7.9731542793e+00
6.3016996842e-02 7.8187104830e+00
6.3229621503e-02 7.9554143825e+00
6.3442288693e-02 7.9482948467e+00
6.3654998421e-02 7.9148738473e+00
6.3867750696e-02 8.0587564177e+00
6.4080545524e-02 7.9100212686e+00
6.4293382917e-02 8.0919387847e+00
6.4506262880e-02 8.0887704578e+00
6.4719185425e-02 8.1122755414e+00
6.4932150557e-02 8.1698456733e+00
6.5145158288e-02 8.1686974015e+00
6.5358208624e-02 8.2031282779e+00
6.5571301574e-02 8.2445130768e+00
6.5784437147e-02 8.1441950387e+00
6.5997615352e-02 8.3958949062e+00
6.6210836196e-02 8.1787014539e+00
6.6424099689e-02 8.5070583402e+00
6.6637405839e-02 8.2864765782e+00
6.6850754654e-02 8.3526098570e+00
6.7064146144e-02 8.4978605743e+00
6.7277580315e-02 8.3724625235e+00
6.7491057178e-02 8.5887456393e+00
6.7704576741e-02 8.4836635160e+00
6.7918139012e-02 8.5529179415e+00
6.8131744000e-02 8.5112239104e+00
6.8345391712e-02 8.5404547468e+00
6.8559082159e-02 8.6544716112e+00
6.8772815348e-02 8.5086616693e+00
6.8986591288e-02 8.8139393524e+00
6.9200409988e-02 8.4979894286e+00
6.9414271455e-02 8.8879553986e+00
6.9628175699e-02 8.7461170104e+00
6.9842122728e-02 8.7558525219e+00
7.0056112551e-02 8.8218618748e+00
7.0270145176e-02 8.7888707316e+00
7.0484220612e-02 8.9623053008e+00
7.0698338867e-02 8.8020470426e+00
7.0912499950e-02 9.0101087495e+00
7.1126703870e-02 8.8948604508e+00
7.1340950635e-02 8.9721560709e+00
7.1555240253e-02 9.0134763899e+00
7.1769572734e-02 8.9682896650e+00
7.1983948085e-02 9.1249422753e+00
7.2198366316e-02 8.9726203564e+00
7.2412827434e-02 9.1498203433e+00
7.2627331450e-02 9.1137862367e+00
7.2841878370e-02 9.1949016449e+00
7.3056468204e-02 9.2408576395e+00
7.3271100960e-02 9.2064367172e+00
7.3485776647e-02 9.1898853272e+00
7.3700495273e-02 9.3292046738e+00
7.3915256848e-02 9.2738699418e+00
7.4130061379e-02 9.3846057501e+00
7.4344908875e-02 9.3766383755e+00
7.4559799346e-02 9.3158741974e+00
7.4774732798e-02 9.5248111839e+00
7.4989709241e-02 9.3056559336e+00
7.5204728685e-02 9.6512799724e+00
7.5419791136e-02 9.3521741259e+00
7.5634896604e-02 9.6036338112e+00
7.5850045097e-02 9.5321452718e+00
7.6065236625e-02 9.6588534401e+00
7.6280471195e-02 9.6702641993e+00
7.6495748816e-02 9.6449636130e+00
7.6711069497e-02 9.7461882131e+00
7.6926433247e-02 9.6116216424e+00
7.7141840073e-02 9.8327544800e+00
7.7357289986e-02 9.6677381855e+00
7.7572782992e-02 1.0023876860e+01
7.7788319102e-02 9.6713700337e+00
7.8003898323e-02 9.9096199380e+00
7.8219520664e-02 9.8907492664e+00
7.8435186134e-02 9.8182154601e+00
7.8650894741e-02 1.0121942877e+01
7.8866646495e-02 9.7771943723e+00
7.9082441403e-02 1.0128600025e+01
7.9298279474e-02 9.8891737103e+00
7.9514160717e-02 1.0172834264e+01
7.9730085141e-02 1.0051905480e+01
7.9946052754e-02 1.0173417798e+01
8.0162063565e-02 1.0156234980e+01
8.0378117583e-02 1.0027334262e+01
8.0594214815e-02 1.0389042949e+01
8.0810355272e-02 1.0008308890e+01
8.1026538960e-02 1.0504655291e+01
8.1242765890e-02 1.0074699996e+01
8.1459036069e-02 1.0503051694e+01
8.1675349507e-02 1.0165426451e+01
8.1891706212e-02 1.0460804707e+01
8.2108106193e-02 1.0372805201e+01
8.2324549458e-02 1.0334325624e+01
8.2541036015e-02 1.0509397589e+01
8.2757565875e-02 1.0402036063e+01
8.2974139045e-02 1.0564749477e+01
8.3190755533e-02 1.0476551193e+01
8.3407415350e-02 1.0664517893e+01
8.3624118502e-02 1.0490199215e+01
8.3840865000e-02 1.0718974868e+01
8.4057654851e-02 1.0583744436e+01
8.4274488065e-02 1.0702004727e+01
8.4491364649e-02 1.0738627954e+01
8.4708284614e-02 1.0591003079e+01
8.4925247966e-02 1.0930523927e+01
8.5142254716e-02 1.0684197311e+01
8.5359304871e-02 1.0863676036e+01
8.5576398440e-02 1.0796485625e+01
8.5793535433e-02 1.0889156251e+01
8.6010715858e-02 1.0895243749e+01
8.6227939722e-02 1.0894641902e+01
8.6445207036e-02 1.1012155023e+01
8.6662517808e-02 1.0860983432e+01
8.6879872046e-02 1.1117381050e+01
8.7097269760e-02 1.0987531772e+01
8.7314710957e-02 1.1101225792e+01
8.7532195647e-02 1.1123332680e+01
8.7749723838e-02 1.1097074204e+01
8.7967295540e-02 1.1188079956e+01
8.8184910759e-02 1.1173007261e+01
8.8402569507e-02 1.1262347856e+01
8.8620271790e-02 1.1179354613e+01
8.8838017618e-02 1.1288740244e+01
8.9055807000e-02 1.1342991005e+01
8.9273639944e-02 1.1343175603e+01
8.9491516459e-02 1.1273163955e+01
8.9709436554e-02 1.1405052289e+01
8.9927400236e-02 1.1396297985e+01
9.0145407517e-02 1.1366057905e+01
9.0363458402e-02 1.1564145735e+01
9.0581552903e-02 1.1396379800e+01
9.0799691026e-02 1.1524688062e+01
9.1017872782e-02 1.1486752212e+01
9.1236098178e-02 1.1621409800e+01
9.1454367224e-02 1.1584312751e+01
9.1672679928e-02 1.1621568714e+01
9.1891036299e-02 1.1642220886e+01
9.2109436346e-02 1.1687484995e+01
9.2327880077e-02 1.1708512972e+01
9.2546367501e-02 1.1741344542e+01
9.2764898627e-02 1.1845111762e+01
9.2983473463e-02 1.1688458989e+01
9.3202092019e-02 1.1876470513e+01
9.3420754303e-02 1.1824672707e+01
9.3639460323e-02 1.1879333967e+01
9.3858210090e-02 1.1878606849e+01
9.4077003610e-02 1.1972855810e+01
9.4295840894e-02 1.1930421004e+01
9.4514721950e-02 1.2001724765e+01
9.4733646786e-02 1.1971775512e+01
9.4952615411e-02 1.2014681379e+01
9.5171627835e-02 1.2118124904e+01
9.5390684065e-02 1.1987787178e+01
9.5609784111e-02 1.2210848222e+01
9.5828927982e-02 1.2014448517e+01
9.6048115686e-02 1.2244036337e+01
9.6267347231e-02 1.2153930121e+01
9.6486622627e-02 1.2288349522e+01
9.6705941883e-02 1.2169066615e+01
9.6925305007e-02 1.2303640763e+01
9.7144712008e-02 1.2208841554e+01
9.7364162895e-02 1.2307985399e+01
9.7583657676e-02 1.2387394415e+01
9.7803196361e-02 1.2357069433e+01
9.8022778958e-02 1.2409124394e+01
9.8242405475e-02 1.2325197510e+01
9.8462075923e-02 1.2559426620e+01
9.8681790309e-02 1.2225143779e+01
9.8901548642e-02 1.2673318532e+01
9.9121350931e-02 1.2403410040e+01
9.9341197185e-02 1.2623358746e+01
9.9561087413e-02 1.2449242191e+01
9.9781021623e-02 1.2630845586e+01
1.0000099982e-01 1.2507446824e+01
1.0022102203e-01 1.2635803462e+01
1.0044108824e-01 1.2628838780e+01
1.0066119846e-01 1.2589953135e+01
1.0088135272e-01 1.2703959763e+01
1.0110155101e-01 1.2706453397e+01
1.0132179334e-01 1.2801003740e+01
1.0154207973e-01 1.2698412198e+01
1.0176241018e-01 1.2834658510e+01
1.0198278470e-01 1.2674117325e+01
1.0220320329e-01 1.2936408686e+01
1.0242366598e-01 1.2762980895e+01
1.0264417276e-01 1.2987553513e+01
1.0286472365e-01 1.2855910078e+01
1.0308531866e-01 1.3040366901e+01
1.0330595778e-01 1.2906146182e+01
1.0352664104e-01 1.3047704764e+01
1.0374736844e-01 1.3042021568e+01
1.0396813999e-01 1.3030302052e+01
1.0418895570e-01 1.3109121470e+01
1.0440981558e-01 1.3017339657e+01
1.0463071963e-01 1.3192711456e+01
1.0485166787e-01 1.2970124704e+01
1.0507266030e-01 1.3346985300e+01
1.0529369693e-01 1.2966786366e+01
1.0551477778e-01 1.3324623304e+01
1.0573590285e-01 1.3150113082e+01
1.0595707215e-01 1.3294291894e+01
1.0617828568e-01 1.3182302261e+01
1.0639954346e-01 1.3302247675e+01
1.0662084550e-01 1.3302872714e+01
1.0684219180e-01 1.3328018849e+01
1.0706358238e-01 1.3398068247e+01
1.0728501724e-01 1.3383581791e+01
1.0750649639e-01 1.3372589342e+01
1.0772801984e-01 1.3272155503e+01
1.0794958760e-01 1.3538429478e+01
1.0817119968e-01 1.3334133258e+01
1.0839285608e-01 1.3580083151e+01
1.0861455682e-01 1.3323484669e+01
1.0883630191e-01 1.3544746728e+01
1.0905809135e-01 1.3447483827e+01
1.0927992515e-01 1.3543226854e+01
1.0950180332e-01 1.3513743482e+01
1.0972372587e-01 1.3622810633e+01
1.0994569281e-01 1.3399322156e+01
1.1016770415e-01 1.3645655640e+01
1.1038975990e-01 1.3589761550e+01
1.1061186006e-01 1.3697741475e+01
1.1083400465e-01 1.3522283215e+01
1.1105619367e-01 1.3831889837e+01
1.1127842713e-01 1.3612160940e+01
1.1150070504e-01 1.3832712489e+01
1.1172302741e-01 1.3738923610e+01
1.1194539425e-01 1.3850928517e+01
1.1216780557e-01 1.3732882336e+01
1.1239026138e-01 1.3851136014e+01
1.1261276168e-01 1.3752675887e+01
1.1283530649e-01 1.3801415435e+01
1.1305789581e-01 1.3909274011e+01
1.1328052965e-01 1.3898151687e+01
1.1350320802e-01 1.3961333615e+01
1.1372593093e-01 1.3760712496e+01
1.1394869840e-01 1.4070733020e+01
1.1417151042e-01 1.3797331767e+01
1.1439436700e-01 1.4065226151e+01
1.1461726817e-01 1.3791057503e+01
1.1484021391e-01 1.4119669698e+01
1.1506320425e-01 1.3833493656e+01
1.1528623920e-01 1.4159340812e+01
1.1550931875e-01 1.3910894346e+01
1.1573244293e-01 1.4107358572e+01
1.1595561173e-01 1.3943316614e+01
1.1617882518e-01 1.4143343098e+01
1.1640208327e-01 1.3999768077e+01
1.1662538601e-01 1.4172263210e+01
1.1684873342e-01 1.4026372330e+01
1.1707212551e-01 1.4118321894e+01
1.1729556228e-01 1.4066049946e+01
1.1751904374e-01 1.4171671126e+01
1.1774256990e-01 1.4153714376e+01
1.1796614077e-01 1.4106802128e+01
1.1818975636e-01 1.4360301609e+01
1.1841341667e-01 1.4110312189e+01
1.1863712173e-01 1.4283511805e+01
1.1886087152e-01 1.4256257583e+01
1.1908466608e-01 1.4307961455e+01
1.1930850539e-01 1.4007039119e+01
1.1953238948e-01 1.4324468790e+01
1.1975631835e-01 1.4300350497e+01
1.1998029201e-01 1.4351927617e+01
1.2020431047e-01 1.4129964276e+01
1.2042837374e-01 1.4482639360e+01
1.2065248182e-01 1.4240429768e+01
1.2087663474e-01 1.4301218744e+01
1.2110083248e-01 1.4266397993e+01
1.2132507507e-01 1.4526006019e+01
1.2154936251e-01 1.4311483021e+01
1.2177369482e-01 1.4479746002e+01
1.2199807200e-01 1.4290709222e+01
1.2222249405e-01 1.4493003194e+01
1.2244696100e-01 1.4450274440e+01
1.2267147284e-01 1.4456586961e+01
1.2289602959e-01 1.4256773489e+01
1.2312063125e-01 1.4495229743e+01
1.2334527784e-01 1.4280526569e+01
1.2356996937e-01 1.4504833952e+01
1.2379470583e-01 1.4276404228e+01
1.2401948725e-01 1.4476795895e+01
1.2424431363e-01 1.4144790890e+01
1.2446918498e-01 1.4302142989e+01
1.2469410131e-01 1.4260014891e+01
1.2491906263e-01 1.4588196001e+01
1.2514406894e-01 1.4379356421e+01
1.2536912026e-01 1.4460212529e+01
1.2559421659e-01 1.4337781462e+01
1.2581935795e-01 1.4299577756e+01
1.2604454433e-01 1.4282831409e+01
1.2626977577e-01 1.4313151404e+01
1.2649505225e-01 1.4365515352e+01
1.2672037379e-01 1.4355656357e+01
1.2694574040e-01 1.4395740849e+01
1.2717115209e-01 1.4389635429e+01
1.2739660886e-01 1.4383843527e+01
1.2762211074e-01 1.4019040404e+01
1.2784765771e-01 1.3840509623e+01
1.2807324980e-01 1.3292140541e+01
1.2829888701e-01 1.3244998767e+01
1.2852456936e-01 1.2095679097e+01
1.2875029685e-01 1.1518639554e+01
1.2897606948e-01 1.0283536342e+01
1.2920188728e-01 8.9249514096e+00
1.2942775024e-01 7.6708302274e+00
1.2965365838e-01 5.7496178991e+00
1.2987961171e-01 5.2839348904e+00
1.3010561023e-01 5.4599583471e+00
1.3033165395e-01 5.5106178427e+00
1.3055774289e-01 5.6863421452e+00
1.3078387705e-01 5.8301785800e+00
1.3101005645e-01 5.9493380768e+00
1.3123628108e-01 5.8740630978e+00
1.3146255096e-01 6.0022336739e+00
1.3168886610e-01 6.0638396084e+00
1.3191522651e-01 6.1103787176e+00
1.3214163220e-01 5.9929775182e+00
1.3236808317e-01 5.9853739710e+00
1.3259457943e-01 6.1692029769e+00
1.3282112100e-01 6.1588190913e+00
1.3304770788e-01 6.1800441480e+00
1.3327434009e-01 6.0926527845e+00
1.3350101762e-01 6.3242356491e+00
1.3372774050e-01 6.0586515217e+00
1.3395450872e-01 6.3345601168e+00
1.3418132230e-01 6.3343419196e+00
1.3440818125e-01 6.2475881175e+00
1.3463508558e-01 6.3980269223e+00
1.3486203529e-01 6.2289993067e+00
1.3508903040e-01 6.3920835392e+00
1.3531607091e-01 6.5367796885e+00
1.3554315683e-01 6.3202800522e+00
1.3577028817e-01 6.4132775493e+00
1.3599746495e-01 6.4468675678e+00
1.3622468716e-01 6.5856363648e+00
1.3645195482e-01 6.5442118289e+00
1.3667926795e-01 6.4551128261e+00
1.3690662653e-01 6.6435018274e+00
1.3713403060e-01 6.4189523780e+00
1.3736148015e-01 6.7624435437e+00
1.3758897519e-01 6.7062219539e+00
1.3781651574e-01 6.6596883899e+00
1.3804410180e-01 6.8380940239e+00
1.3827173339e-01 6.5009371523e+00
1.3849941050e-01 6.8431386863e+00
1.3872713315e-01 6.8055067733e+00
1.3895490136e-01 6.8920056100e+00
1.3918271512e-01 6.8287460577e+00
1.3941057445e-01 6.7585024236e+00
1.3963847935e-01 6.9733473394e+00
1.3986642984e-01 6.8602510962e+00
1.4009442593e-01 6.9427805671e+00
1.4032246761e-01 7.0957860922e+00
1.4055055492e-01 6.9019364606e+00
1.4077868784e-01 7.0815801766e+00
1.4100686639e-01 7.0446021518e+00
1.4123509059e-01 7.1006485134e+00
1.4146336043e-01 7.1185934994e+00
1.4169167594e-01 7.1578419117e+00
1.4192003711e-01 7.1617787086e+00
1.4214844395e-01 7.1673637022e+00
1.4237689649e-01 7.2351906891e+00
1.4260539472e-01 7.1706137232e+00
1.4283393865e-01 7.3062694464e+00
1.4306252829e-01 7.2540868785e+00
1.4329116366e-01 7.3602341831e+00
1.4351984476e-01 7.4363279566e+00
1.4374857160e-01 7.4250188420e+00
1.4397734419e-01 7.4200916239e+00
1.4420616254e-01 7.4394390545e+00
1.4443502666e-01 7.4012066041e+00
1.4466393656e-01 7.5843219968e+00
1.4489289224e-01 7.4438656790e+00
1.4512189372e-01 7.6273412514e+00
1.4535094100e-01 7.5134714378e+00
1.4558003410e-01 7.6397585629e+00
1.4580917302e-01 7.8223539206e+00
1.4603835777e-01 7.3281693678e+00
1.4626758836e-01 7.8623627540e+00
