step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 4.35422623970548e-16 -2.07703125538512 1.14479599641757 1.58840764639932 1018.2225151464 14.8079841765527 14.1736522122663 65.2738462949653
2000 2 0.00500000000000046 -3.81186670892302 -1.01750964329672 -0.683298409091557 1012.90875156315 14.6818530107257 14.009613508075 65.6002155264402
3000 3 0.0100000000000005 -14.739287429841 -2.88507781680174 -6.87439136196965 1234.57896168802 14.7002644057776 13.9900437952732 65.926584757915
4000 4 0.0150000000000005 -3.73393266828186 -0.7875011440667 -0.72506345047804 996.446218856217 14.7311474850977 13.8885617935417 66.2529539893898
5000 5 0.0200000000000005 -2.79599159746747 0.397432512275996 0.638314896409643 1025.76978571435 14.7633962284245 13.7885379069198 66.5793232208646
6000 6 0.0250000000000004 -2.80630003251634 0.0675006738546571 0.0427430733905175 948.953837805454 14.7615855373434 13.6886050401469 66.9056924523395
7000 7 0.0300000000000004 -8.25981513940522 -5.31611903792393 3.93663020051014 1178.99047602406 14.7149279601887 13.7032149556294 67.2320616838143
8000 8 0.0350000000000004 -2.50282686176638 -0.411769988008381 0.0412297717235011 1024.7113244897 14.809602401766 13.5472993499249 67.5584309152891
9000 9 0.0400000000000004 -1.78031273716912 0.147778702382781 0.352793816186771 975.779125786004 14.8419981630877 13.4383047996415 67.8848001467639
10000 10 0.0450000000000005 -2.56343527728241 -1.67515400272685 -0.58700963975767 1268.85522244964 14.7128974481222 13.5304333111137 68.2111693782388
11000 11 0.0500000000000003 -11.8801585172081 -5.20982939647193 -7.42829772771923 1346.02283163055 14.7541001523268 13.3980488915976 68.5375386097136
12000 12 0.0550000000000005 -1.24914601550576 -0.303673955379198 0.0180601006649024 1038.30788396596 14.7882728677209 13.326087333968 68.8639078411884
13000 13 0.0600000000000003 -0.978355225560795 -0.530752450666814 -0.580363882075291 1068.145226777 14.7062554347553 13.2314026050481 69.1902770726632
14000 14 0.0650000000000004 -0.123285773840235 0.797003220319076 0.397421733710762 1005.79220663768 14.7702637596768 13.2345190067836 69.5166463041381
15000 15 0.0700000000000004 2.60055065793586 -1.94231248977204 -0.124772565402555 1024.05509850305 14.6057619750927 13.2175293136226 69.8430155356129
16000 16 0.0750000000000004 0.623781287797705 0.722843018899573 0.461512929058558 1016.82515031411 14.6558220903356 13.1939088126221 70.1693847670877
17000 17 0.0800000000000005 0.841323521070131 -0.19847034870584 -0.224942839533925 1062.39673630935 14.56826154181 13.1949899381246 70.4957539985625
18000 18 0.0850000000000003 1.72663637600002 0.517805300920752 0.389338200738022 987.61212337456 14.5993725975374 13.1469389749305 70.8221232300374
19000 19 0.0900000000000005 1.80878288914926 -0.348855141488171 -0.295616220679248 1041.72187083039 14.5411441228185 13.08909805864 71.1484924615122
20000 20 0.0950000000000003 -0.722892922786769 -0.625783574362298 -1.4660535886314 1031.39716396881 14.5503916738685 13.0537260135191 71.474861692987
21000 21 0.100000000000001 1.19765419437909 -0.226642903457609 0.624935021032017 974.181537962509 14.4919831923677 13.0974251619507 71.8012309244619
22000 22 0.105 2.98507331835314 0.507153609787053 0.167609487345913 1015.43738833994 14.5733152555098 13.0147368388244 72.1276001559367
23000 23 0.11 2.7416383249152 -0.324526441735074 -0.580651937690015 1040.85370748525 14.5104141793911 12.9518143930796 72.4539693874115
24000 24 0.115 3.01936744045256 0.425553042945201 -0.0841333555680566 956.357107929687 14.5181562854338 12.9276458419116 72.7803386188863
25000 25 0.12 1.59049349902787 -0.673128451682902 -1.92887234131786 1124.47245036427 14.406252037124 12.8777603725417 73.1067078503612
26000 26 0.125 4.13773471439627 0.90796682707099 0.472319074995102 916.089662487564 14.5381288792826 12.8954761310348 73.433077081836
27000 27 0.13 2.76807829463993 0.103212124749486 -0.42611242969674 999.702077357755 14.5077871473548 12.8503532486567 73.7594463133108
28000 28 0.135000000000001 3.13972658466986 0.488224066994058 0.802560290310954 1059.24722537165 14.4034480956536 12.9301229071507 74.0858155447856
29000 29 0.14 2.81243130582183 -0.490243204324994 0.0405224877096829 1004.79074810962 14.3526729034138 12.8583753723586 74.4121847762605
30000 30 0.145000000000001 5.9915729434581 -2.71132631557128 -2.83620347947657 1084.6195872784 14.3518967860888 12.8443744177484 74.7385540077353
31000 31 0.15 2.36139840932855 0.064328532701403 0.0302997381807831 989.155258647053 14.3378531270308 12.7912470071488 75.0649232392101
32000 32 0.155 3.69612027351804 1.48494579513256 0.479372611153805 1021.94967943251 14.4271108592323 12.7066411144693 75.3912924706849
33000 33 0.16 3.21072943685838 0.0658408634887578 0.358537681936739 977.605158355416 14.2101885703668 12.7857999794437 75.7176617021598
34000 34 0.165000000000001 2.8500220064197 -0.73109538828719 -0.215292815163859 1039.90507765294 14.2033203482797 12.7372248467958 76.0440309336346
35000 35 0.170000000000001 3.1845301775826 -0.137778176749452 -0.282987400965205 967.237245169136 14.2762658497744 12.6435005517116 76.3704001651094
36000 36 0.175 7.41169323915572 2.22764910238454 0.291498757129769 1006.89007252524 14.2506959688946 12.6167955508551 76.6967693965842
37000 37 0.180000000000001 2.08139351408682 -0.972911858583835 -1.1068567813554 1034.8968731233 14.1919514594761 12.5573081343012 77.0231386280591
38000 38 0.185 3.53794544589178 3.19688670994262 1.22819466579891 1098.19418985078 14.1147837162007 12.6224518767056 77.3495078595339
39000 39 0.190000000000001 3.22407188404612 0.103266551977559 0.403345059376923 978.821318903119 14.1420172399572 12.6311378178757 77.6758770910087
40000 40 0.195 2.9066811854057 -0.505881088024887 0.408488982620219 1004.33327062192 14.1291818397166 12.5471492997434 78.0022463224836
41000 41 0.2 3.60334510582918 0.102381860548849 -0.398827888990063 1021.65454954403 14.1705937631224 12.4590644236479 78.3286155539584
42000 42 0.205000000000001 3.34619017936928 0.151282622330131 -0.753675880121729 1039.79869042061 14.1836127114503 12.3879598788881 78.6549847854332
43000 43 0.21 3.85958572000183 -0.508934803272883 -0.108753416651646 1002.66558374373 14.0353609841832 12.4473110442655 78.981354016908
44000 44 0.215000000000001 4.53733952780786 0.127008900829498 0.183387043906062 972.548271639479 14.0539473252054 12.4679476290593 79.3077232483829
45000 45 0.22 3.5467136226566 -0.580670166160527 -0.430624316881949 1068.57528548891 13.987620243892 12.4317705290103 79.6340924798577
46000 46 0.225000000000001 3.02865543541799 -0.0822382202929869 -0.0727519310439571 1076.11941989107 14.0458394264848 12.4144664497149 79.9604617113325
47000 47 0.23 3.05084047542851 -0.488700579133387 0.156145611950601 983.251661412801 13.9404958180057 12.3721571389818 80.2868309428073
48000 48 0.235 4.42546969725811 0.0469077817597296 0.303414759659318 1100.45522817415 13.9558457158017 12.3828330528689 80.6132001742822
49000 49 0.24 3.70525993976889 0.454890553231202 0.506478135100918 956.557807800293 14.0388099063038 12.2564919164055 80.939569405757
50000 50 0.245000000000001 3.59209757925797 -0.478935795934955 0.363921367912422 1026.12245895611 13.95710044721 12.2683085519341 81.2659386372318
51000 51 0.250000000000001 3.62275583243098 -0.0842592012004016 0.674401011328659 1045.61322104906 13.9318791495791 12.2158155468387 81.5923078687067
52000 52 0.255000000000001 3.17169993400069 -0.259983831762483 -0.493300709057247 999.37190813638 14.0067891931226 12.0829711573121 81.9186771001815
53000 53 0.260000000000001 3.63147798182205 0.142262377349785 0.136229663381252 999.616527549926 13.9830382170792 12.1165243505952 82.2450463316563
54000 54 0.265 4.20608930636632 0.118472533610828 0.330253772562042 1015.41008131018 13.9275984675078 12.0600926927367 82.5714155631311
