# Time-averaged data for fix rdf_final_eq
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
0 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0.0420707 0.0078125
36 2.13 0 0.0078125
37 2.19 0.150347 0.0390625
38 2.25 0.142436 0.0703125
39 2.31 0.371617 0.15625
40 2.37 0.834458 0.359375
41 2.43 0.976937 0.609375
42 2.49 1.19211 0.929688
43 2.55 2.02383 1.5
44 2.61 2.24942 2.16406
45 2.67 2.70579 3
46 2.73 2.87843 3.92969
47 2.79 2.94123 4.92188
48 2.85 2.17506 5.6875
49 2.91 2.04372 6.4375
50 2.97 1.71673 7.09375
51 3.03 1.62978 7.74219
52 3.09 1.52934 8.375
53 3.15 1.12644 8.85938
54 3.21 1.13721 9.36719
55 3.27 1.11272 9.88281
56 3.33 1.13802 10.4297
57 3.39 0.815725 10.8359
58 3.45 0.651284 11.1719
59 3.51 0.643841 11.5156
60 3.57 0.735542 11.9219
61 3.63 0.588297 12.2578
62 3.69 0.622281 12.625
63 3.75 0.525609 12.9453
64 3.81 0.409832 13.2031
65 3.87 0.385186 13.4531
66 3.93 0.536927 13.8125
67 3.99 0.520901 14.1719
68 4.05 0.626481 14.6172
69 4.11 0.522945 15
70 4.17 0.684251 15.5156
71 4.23 0.795958 16.1328
72 4.29 0.773849 16.75
73 4.35 0.88603 17.4766
74 4.41 0.917703 18.25
75 4.47 1.08271 19.1875
76 4.53 0.904869 19.9922
77 4.59 1.09529 20.9922
78 4.65 1.22562 22.1406
79 4.71 1.01581 23.1172
80 4.77 1.14888 24.25
81 4.83 1.1437 25.4062
82 4.89 1.09319 26.5391
83 4.95 1.34644 27.9688
84 5.01 1.3072 29.3906
85 5.07 1.24839 30.7812
86 5.13 1.25361 32.2109
87 5.19 1.27834 33.7031
88 5.25 1.31469 35.2734
89 5.31 1.15727 36.6875
90 5.37 1.23784 38.2344
91 5.43 1.22897 39.8047
92 5.49 1.11254 41.2578
93 5.55 1.19396 42.8516
94 5.61 1.16856 44.4453
95 5.67 1.04863 45.9062
96 5.73 0.884023 47.1641
97 5.79 0.914195 48.4922
98 5.85 1.00616 49.9844
99 5.91 0.939385 51.4062
100 5.97 0.905423 52.8047
200 100
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0.0396734 0.0078125
37 2.19 0.150118 0.0390625
38 2.25 0.248883 0.09375
39 2.31 0.472244 0.203125
40 2.37 0.961366 0.4375
41 2.43 1.00593 0.695312
42 2.49 1.42254 1.07812
43 2.55 1.93769 1.625
44 2.61 2.35167 2.32031
45 2.67 2.09568 2.96875
46 2.73 2.48761 3.77344
47 2.79 2.52051 4.625
48 2.85 2.06094 5.35156
49 2.91 2.46572 6.25781
50 2.97 1.85695 6.96875
51 3.03 1.68611 7.64062
52 3.09 1.77208 8.375
53 3.15 1.37869 8.96875
54 3.21 1.0656 9.44531
55 3.27 1.02686 9.92188
