# source /gauss9/home/cityu/chefan/scratch/run/lammps/calc/DPA/3.1/DPA1_7ele_cry260226/straining/20_20_40/300K/nose_hoover/sxx_0_syy_0_szz_1.0e9_sxy_0_sxz_0_syz_0/Cu/fcc_100/stress_info.dat
# axis z
# fit_points 5
# l0 43.75749572523257
# strain stress
6.5955414615e-02 5.3065298718e+00
6.6168627019e-02 5.3261634418e+00
6.6381882069e-02 5.3532706730e+00
6.6595179775e-02 5.4522845775e+00
6.6808520144e-02 5.4499358425e+00
6.7021903185e-02 5.4372816906e+00
6.7235328908e-02 5.6115329819e+00
6.7448797320e-02 5.5022505132e+00
6.7662308430e-02 5.4137456230e+00
6.7875862246e-02 5.5156096743e+00
6.8089458777e-02 5.5510688726e+00
6.8303098032e-02 5.3303436151e+00
6.8516780020e-02 5.3359078771e+00
6.8730504747e-02 5.4179045085e+00
6.8944272224e-02 5.3627205404e+00
6.9158082459e-02 5.3388258795e+00
6.9371935460e-02 5.3695268976e+00
6.9585831236e-02 5.3929141084e+00
6.9799769795e-02 5.4831221881e+00
7.0013751147e-02 5.4992889600e+00
7.0227775299e-02 5.6514156924e+00
7.0441842260e-02 5.7071982024e+00
7.0655952039e-02 5.8177151314e+00
7.0870104644e-02 5.9052587468e+00
7.1084300083e-02 5.8197844123e+00
7.1298538366e-02 5.8453274900e+00
7.1512819501e-02 5.9110059755e+00
7.1727143497e-02 5.7486247177e+00
7.1941510362e-02 5.7341308683e+00
7.2155920104e-02 5.7645779918e+00
7.2370372733e-02 5.6787683165e+00
7.2584868256e-02 5.6735520169e+00
7.2799406683e-02 5.7619927141e+00
7.3013988022e-02 5.6758281156e+00
7.3228612281e-02 5.7952323416e+00
7.3443279469e-02 5.8009093143e+00
7.3657989596e-02 5.7873047268e+00
7.3872742668e-02 5.9077467611e+00
7.4087538695e-02 5.9717251965e+00
7.4302377686e-02 6.0389110304e+00
7.4517259649e-02 5.9916986752e+00
7.4732184593e-02 6.0966066664e+00
7.4947152526e-02 6.0446503995e+00
7.5162163457e-02 5.9936297754e+00
7.5377217394e-02 6.0562881153e+00
7.5592314347e-02 6.0581767186e+00
7.5807454323e-02 6.0336826948e+00
7.6022637331e-02 6.0225962885e+00
7.6237863381e-02 6.0990613889e+00
7.6453132480e-02 6.0916180435e+00
7.6668444637e-02 6.1474132467e+00
7.6883799860e-02 6.1227538140e+00
7.7099198159e-02 6.2202071765e+00
7.7314639542e-02 6.1626937907e+00
7.7530124018e-02 6.3053856415e+00
7.7745651595e-02 6.3356031634e+00
7.7961222282e-02 6.3653228811e+00
7.8176836087e-02 6.2992539909e+00
7.8392493019e-02 6.4056479527e+00
7.8608193087e-02 6.2711625819e+00
7.8823936299e-02 6.1723047969e+00
7.9039722664e-02 6.2211786705e+00
7.9255552191e-02 6.1755290254e+00
7.9471424888e-02 6.2629292419e+00
7.9687340764e-02 6.2239380142e+00
7.9903299827e-02 6.3343002115e+00
8.0119302087e-02 6.2581729756e+00
8.0335347551e-02 6.3403277765e+00
8.0551436229e-02 6.3476554937e+00
8.0767568128e-02 6.3760446215e+00
8.0983743259e-02 6.3731542338e+00
8.1199961628e-02 6.5636853578e+00
8.1416223246e-02 6.5156264729e+00
8.1632528121e-02 6.6890358562e+00
8.1848876260e-02 6.5988861367e+00
8.2065267674e-02 6.6967350380e+00
8.2281702370e-02 6.6939918279e+00
8.2498180358e-02 6.6187371792e+00
8.2714701645e-02 6.4015405018e+00
8.2931266241e-02 6.3903855935e+00
8.3147874155e-02 6.4506776586e+00
8.3364525394e-02 6.4915375973e+00
8.3581219968e-02 6.5195460511e+00
8.3797957885e-02 6.4690054980e+00
8.4014739154e-02 6.6489785272e+00
8.4231563783e-02 6.6334758228e+00
8.4448431782e-02 6.7122594176e+00
8.4665343159e-02 6.5509012727e+00
8.4882297922e-02 6.8546677724e+00
8.5099296081e-02 6.8331171621e+00
8.5316337644e-02 6.8514969162e+00
8.5533422619e-02 6.9913282610e+00
8.5750551016e-02 7.0212247274e+00
8.5967722842e-02 7.0565363173e+00
8.6184938108e-02 6.8817440058e+00
8.6402196820e-02 6.8910102748e+00
8.6619498989e-02 6.8350567797e+00
8.6836844623e-02 6.7022443852e+00
8.7054233730e-02 6.7850702566e+00
8.7271666319e-02 6.7216245752e+00
8.7489142399e-02 6.7332024896e+00
8.7706661979e-02 6.6784041571e+00
8.7924225067e-02 6.5535383590e+00
8.8141831672e-02 6.2655197246e+00
8.8359481803e-02 6.2101632513e+00
8.8577175468e-02 5.7700586861e+00
8.8794912676e-02 5.5306423265e+00
8.9012693436e-02 5.1503646735e+00
8.9230517756e-02 5.0205323786e+00
8.9448385646e-02 5.1138228049e+00
8.9666297113e-02 5.1558238531e+00
8.9884252167e-02 4.9989263571e+00
9.0102250817e-02 4.9920933707e+00
9.0320293071e-02 4.5465277387e+00
9.0538378937e-02 4.0219850282e+00
9.0756508425e-02 3.6210216668e+00
9.0974681543e-02 3.2001169763e+00
9.1192898301e-02 3.7556286125e+00
9.1411158706e-02 4.3947721421e+00
9.1629462767e-02 4.3726490179e+00
9.1847810494e-02 3.8910894620e+00
9.2066201894e-02 3.6825168438e+00
9.2284636977e-02 3.7944203998e+00
9.2503115752e-02 4.1466692149e+00
9.2721638227e-02 4.2246573110e+00
9.2940204410e-02 4.2943523191e+00
9.3158814311e-02 4.3052903614e+00
9.3377467939e-02 4.4909281533e+00
9.3596165301e-02 4.7413555312e+00
9.3814906408e-02 5.2402491148e+00
9.4033691267e-02 5.6146272220e+00
9.4252519887e-02 5.5814279129e+00
9.4471392278e-02 5.6118551761e+00
9.4690308447e-02 5.5413736029e+00
9.4909268404e-02 5.8164642618e+00
9.5128272157e-02 5.8629077572e+00
9.5347319716e-02 5.9088901029e+00
9.5566411088e-02 5.8676811309e+00
9.5785546283e-02 5.9078258757e+00
9.6004725310e-02 5.9573953895e+00
9.6223948176e-02 5.9154851411e+00
9.6443214892e-02 6.0722082916e+00
9.6662525465e-02 6.0816283134e+00
9.6881879905e-02 5.9821536823e+00
9.7101278220e-02 5.9947773770e+00
9.7320720419e-02 6.0838451919e+00
9.7540206511e-02 6.2022177257e+00
9.7759736505e-02 6.1271646031e+00
9.7979310409e-02 6.1627082202e+00
9.8198928232e-02 6.0651951660e+00
9.8418589983e-02 6.1730210429e+00
9.8638295671e-02 6.1848258964e+00
9.8858045304e-02 6.2400374921e+00
9.9077838892e-02 6.2007918845e+00
9.9297676442e-02 6.1154476022e+00
9.9517557965e-02 6.0936402678e+00
9.9737483469e-02 6.2984598407e+00
9.9957452962e-02 6.2980555792e+00
1.0017746645e-01 6.2062582848e+00
1.0039752395e-01 6.2889936857e+00
1.0061762547e-01 6.2512242729e+00
1.0083777100e-01 6.3413481774e+00
1.0105796058e-01 6.3546755672e+00
1.0127819419e-01 6.2778285731e+00
1.0149847186e-01 6.3438120994e+00
1.0171879358e-01 6.4007328132e+00
1.0193915938e-01 6.4825420901e+00
1.0215956925e-01 6.4748073561e+00
1.0238002321e-01 6.4466361712e+00
1.0260052126e-01 6.5655958294e+00
1.0282106342e-01 6.5245737955e+00
1.0304164969e-01 6.6890658839e+00
1.0326228008e-01 6.6798315401e+00
1.0348295461e-01 6.5546411859e+00
1.0370367327e-01 6.5392630185e+00
1.0392443608e-01 6.6884776032e+00
1.0414524304e-01 6.5993550222e+00
1.0436609418e-01 6.6127184767e+00
1.0458698949e-01 6.6446298214e+00
1.0480792898e-01 6.6298163204e+00
1.0502891266e-01 6.6660379893e+00
1.0524994054e-01 6.9113926713e+00
1.0547101264e-01 6.7411733321e+00
1.0569212895e-01 6.8083213658e+00
1.0591328949e-01 6.9108501327e+00
1.0613449427e-01 6.7826067198e+00
1.0635574329e-01 6.8349177036e+00
1.0657703657e-01 7.0480692616e+00
1.0679837411e-01 6.8020802554e+00
1.0701975592e-01 6.9419365050e+00
1.0724118202e-01 6.8821117215e+00
1.0746265240e-01 6.8675516840e+00
1.0768416708e-01 6.8508430426e+00
1.0790572607e-01 6.8535516629e+00
1.0812732937e-01 6.8582014840e+00
1.0834897700e-01 6.8869122539e+00
1.0857066897e-01 7.0533313271e+00
1.0879240527e-01 7.1160718681e+00
1.0901418593e-01 7.0814606273e+00
1.0923601095e-01 7.1455050869e+00
1.0945788034e-01 7.0770364983e+00
1.0967979411e-01 7.1274435567e+00
1.0990175226e-01 7.1841769944e+00
1.1012375481e-01 7.2346455485e+00
1.1034580177e-01 7.1891932057e+00
1.1056789313e-01 7.0826789151e+00
1.1079002893e-01 7.1627385294e+00
1.1101220915e-01 7.2159236550e+00
1.1123443381e-01 7.2359251711e+00
1.1145670293e-01 7.2604078826e+00
1.1167901650e-01 7.2078438735e+00
1.1190137454e-01 7.3345242274e+00
1.1212377705e-01 7.3503623266e+00
1.1234622405e-01 7.4100510998e+00
1.1256871554e-01 7.2718720463e+00
1.1279125154e-01 7.3693623038e+00
1.1301383205e-01 7.4923561359e+00
1.1323645707e-01 7.3757108543e+00
1.1345912663e-01 7.3992536468e+00
1.1368184073e-01 7.4365100606e+00
1.1390459937e-01 7.4064472205e+00
1.1412740257e-01 7.4644162071e+00
1.1435025033e-01 7.5053697194e+00
1.1457314267e-01 7.4847016554e+00
1.1479607959e-01 7.4542555712e+00
1.1501906111e-01 7.4850811888e+00
1.1524208722e-01 7.4456741245e+00
1.1546515795e-01 7.4505988290e+00
1.1568827329e-01 7.5156385256e+00
1.1591143326e-01 7.5629048144e+00
1.1613463786e-01 7.4037440430e+00
1.1635788712e-01 7.6130470754e+00
1.1658118102e-01 7.7812674011e+00
1.1680451959e-01 7.7411148257e+00
1.1702790283e-01 7.7234207657e+00
1.1725133076e-01 7.7478069467e+00
1.1747480337e-01 7.7234339885e+00
1.1769832068e-01 7.8432406177e+00
1.1792188270e-01 7.8119911061e+00
1.1814548944e-01 7.7325025836e+00
1.1836914090e-01 7.7825871891e+00
1.1859283710e-01 7.9187903542e+00
1.1881657804e-01 7.6917330750e+00
1.1904036373e-01 7.7167064108e+00
1.1926419419e-01 7.6847373809e+00
1.1948806941e-01 7.7454056822e+00
1.1971198942e-01 7.7308169504e+00
1.1993595421e-01 7.7968757424e+00
1.2015996380e-01 7.5607683154e+00
1.2038401820e-01 7.6568220724e+00
1.2060811741e-01 7.6251082949e+00
1.2083226145e-01 7.7908479753e+00
1.2105645032e-01 7.6774944201e+00
1.2128068403e-01 7.6072497459e+00
1.2150496259e-01 7.5672285366e+00
1.2172928602e-01 7.5952517367e+00
1.2195365431e-01 7.7031316961e+00
1.2217806748e-01 7.7232189536e+00
1.2240252554e-01 7.7905701366e+00
1.2262702850e-01 7.7747319067e+00
1.2285157636e-01 7.8179801436e+00
1.2307616913e-01 7.7402214461e+00
1.2330080683e-01 7.5058141657e+00
1.2352548946e-01 7.3096190883e+00
1.2375021703e-01 6.6314971362e+00
1.2397498955e-01 5.7668309135e+00
1.2419980702e-01 4.5402164816e+00
1.2442466947e-01 2.8585488004e+00
1.2464957690e-01 2.8109080142e+00
1.2487452931e-01 3.9563382131e+00
1.2509952671e-01 4.4366549982e+00
1.2532456912e-01 4.4853228184e+00
1.2554965654e-01 4.3906104333e+00
1.2577478898e-01 4.5696694242e+00
1.2599996646e-01 4.5743968218e+00
1.2622518897e-01 4.6421980422e+00
1.2645045654e-01 4.7162678748e+00
1.2667576916e-01 4.7481078968e+00
1.2690112685e-01 4.6105462085e+00
1.2712652961e-01 4.8842208326e+00
1.2735197746e-01 4.6353827624e+00
1.2757747041e-01 4.8144174542e+00
1.2780300845e-01 4.7364339330e+00
1.2802859161e-01 4.9069453123e+00
1.2825421989e-01 4.8179622377e+00
1.2847989331e-01 4.8228968017e+00
1.2870561185e-01 4.9489584757e+00
1.2893137555e-01 4.9615721511e+00
1.2915718441e-01 4.9106337126e+00
1.2938303843e-01 5.0739351259e+00
1.2960893763e-01 4.9292475923e+00
1.2983488201e-01 5.2350762920e+00
1.3006087158e-01 5.0938058419e+00
1.3028690636e-01 5.2393547522e+00
1.3051298635e-01 5.2282037917e+00
1.3073911156e-01 5.1119176352e+00
1.3096528200e-01 5.2491448613e+00
1.3119149767e-01 5.1638417451e+00
1.3141775860e-01 5.3240252036e+00
1.3164406478e-01 5.3041209300e+00
1.3187041623e-01 5.2883622433e+00
1.3209681295e-01 5.4337220097e+00
1.3232325495e-01 5.2973749985e+00
1.3254974225e-01 5.4081752918e+00
1.3277627485e-01 5.4286499136e+00
1.3300285277e-01 5.4432814250e+00
1.3322947600e-01 5.5033957447e+00
1.3345614456e-01 5.4649524793e+00
1.3368285846e-01 5.6133060049e+00
1.3390961771e-01 5.7147543864e+00
1.3413642231e-01 5.5105779362e+00
1.3436327228e-01 5.5864371052e+00
1.3459016762e-01 5.6178983089e+00
1.3481710835e-01 5.6053649763e+00
1.3504409447e-01 5.6848216008e+00
1.3527112599e-01 5.6876531096e+00
1.3549820292e-01 5.6482637659e+00
1.3572532527e-01 5.7393904151e+00
1.3595249305e-01 5.6805739672e+00
1.3617970627e-01 5.6859556624e+00
1.3640696494e-01 5.7685733368e+00
1.3663426906e-01 5.7433143987e+00
1.3686161865e-01 5.7549945014e+00
1.3708901371e-01 5.7855824189e+00
1.3731645426e-01 5.8701696676e+00
1.3754394030e-01 5.8339835836e+00
1.3777147184e-01 5.8453884779e+00
1.3799904889e-01 5.9860598904e+00
1.3822667146e-01 6.0618117386e+00
1.3845433956e-01 6.1414763876e+00
1.3868205320e-01 6.1109916742e+00
1.3890981239e-01 6.2116294918e+00
1.3913761713e-01 6.2444903912e+00
1.3936546744e-01 6.2463547864e+00
1.3959336332e-01 6.2082232862e+00
1.3982130478e-01 6.1336633039e+00
1.4004929184e-01 6.1123903858e+00
1.4027732450e-01 6.2540928000e+00
1.4050540278e-01 6.0468117394e+00
1.4073352667e-01 6.2059315547e+00
1.4096169619e-01 6.0579568623e+00
1.4118991135e-01 6.0860840749e+00
1.4141817216e-01 6.1182693164e+00
1.4164647862e-01 6.1987229824e+00
1.4187483075e-01 6.2651727297e+00
1.4210322856e-01 6.1473290381e+00
1.4233167205e-01 6.2520281340e+00
1.4256016123e-01 6.3201616447e+00
1.4278869611e-01 6.2662449884e+00
1.4301727671e-01 6.5110676016e+00
1.4324590303e-01 6.4761607882e+00
1.4347457507e-01 6.5393933930e+00
1.4370329286e-01 6.6797843348e+00
1.4393205639e-01 6.6503547908e+00
1.4416086569e-01 6.6745361107e+00
1.4438972074e-01 6.6220367491e+00
1.4461862158e-01 6.8059995027e+00
1.4484756820e-01 6.7518342781e+00
1.4507656061e-01 6.6635338169e+00
1.4530559882e-01 6.8018589421e+00
1.4553468285e-01 6.6749997852e+00
1.4576381270e-01 6.6704940051e+00
1.4599298838e-01 6.7587519372e+00
