# source /gauss9/home/cityu/chefan/scratch/run/lammps/calc/DPA/3.1/DPA1_7ele_cry260226/straining/20_20_40/300K/nose_hoover/sxx_0_syy_0_szz_1.0e9_sxy_0_sxz_0_syz_0/Nb/bcc_001/stress_info.dat
# axis z
# fit_points 5
# l0 43.24541471466208
# strain stress
8.7564999233e-03 2.0001570735e+00
8.9582713997e-03 2.2311510381e+00
9.1600832345e-03 2.1056785402e+00
9.3619354357e-03 2.2596431807e+00
9.5638280114e-03 2.2796239242e+00
9.7657609696e-03 2.3446711429e+00
9.9677343185e-03 2.3902079462e+00
1.0169748066e-02 2.4260729266e+00
1.0371802220e-02 2.5002706392e+00
1.0573896790e-02 2.4601995823e+00
1.0776031782e-02 2.6351769204e+00
1.0978207205e-02 2.5522124939e+00
1.1180423067e-02 2.7551477579e+00
1.1382679377e-02 2.5995888200e+00
1.1584976142e-02 2.8630745773e+00
1.1787313370e-02 2.7090070515e+00
1.1989691070e-02 3.0061409505e+00
1.2192109249e-02 2.7844746925e+00
1.2394567916e-02 3.1196216691e+00
1.2597067079e-02 2.8465707970e+00
1.2799606746e-02 3.1908468109e+00
1.3002186924e-02 2.9681764079e+00
1.3204807623e-02 3.2261245078e+00
1.3407468850e-02 3.1002315492e+00
1.3610170614e-02 3.4147790826e+00
1.3812912921e-02 3.1466831175e+00
1.4015695781e-02 3.4664902536e+00
1.4218519202e-02 3.2821759937e+00
1.4421383192e-02 3.5431456497e+00
1.4624287758e-02 3.3997839591e+00
1.4827232910e-02 3.5381820681e+00
1.5030218654e-02 3.5230664616e+00
1.5233245000e-02 3.6660644199e+00
1.5436311955e-02 3.6739220026e+00
1.5639419527e-02 3.7188104244e+00
1.5842567725e-02 3.8160804748e+00
1.6045756557e-02 3.8101491607e+00
1.6248986031e-02 3.8562955106e+00
1.6452256154e-02 3.9115211212e+00
1.6655566936e-02 3.8985408321e+00
1.6858918384e-02 4.0151400405e+00
1.7062310506e-02 4.0227212761e+00
1.7265743311e-02 4.0922812773e+00
1.7469216806e-02 4.1337349721e+00
1.7672731000e-02 4.1986427467e+00
1.7876285901e-02 4.2448263453e+00
1.8079881517e-02 4.2350505097e+00
1.8283517856e-02 4.3599989900e+00
1.8487194927e-02 4.3706290410e+00
1.8690912737e-02 4.4803903284e+00
1.8894671295e-02 4.4091031282e+00
1.9098470608e-02 4.6171843511e+00
1.9302310686e-02 4.4084592938e+00
1.9506191535e-02 4.7697307839e+00
1.9710113165e-02 4.4990751268e+00
1.9914075583e-02 4.8469364558e+00
2.0118078798e-02 4.6230969046e+00
2.0322122817e-02 4.9346488852e+00
2.0526207650e-02 4.7401666520e+00
2.0730333303e-02 5.0261331876e+00
2.0934499786e-02 4.8663308105e+00
2.1138707106e-02 5.0995389976e+00
2.1342955271e-02 4.9194661643e+00
2.1547244291e-02 5.2321148676e+00
2.1751574172e-02 4.9409539371e+00
2.1955944923e-02 5.3290198357e+00
2.2160356553e-02 5.0138062536e+00
2.2364809068e-02 5.4988849722e+00
2.2569302479e-02 5.1098781497e+00
2.2773836792e-02 5.5929506566e+00
2.2978412016e-02 5.1866036841e+00
2.3183028160e-02 5.6525478803e+00
2.3387685230e-02 5.3371122733e+00
2.3592383237e-02 5.6708016698e+00
2.3797122186e-02 5.4713833620e+00
2.4001902088e-02 5.7548823961e+00
2.4206722950e-02 5.5525461785e+00
2.4411584780e-02 5.8552187562e+00
2.4616487587e-02 5.5881888372e+00
2.4821431378e-02 5.9953422686e+00
2.5026416162e-02 5.6503671821e+00
2.5231441947e-02 6.0831628159e+00
2.5436508741e-02 5.7824750692e+00
2.5641616553e-02 6.1768607689e+00
2.5846765391e-02 5.8982112985e+00
2.6051955262e-02 6.2593718391e+00
2.6257186176e-02 5.9945800225e+00
2.6462458139e-02 6.2883851519e+00
2.6667771162e-02 6.0756509926e+00
2.6873125251e-02 6.4017375029e+00
2.7078520414e-02 6.1630664308e+00
2.7283956661e-02 6.5578544557e+00
2.7489434000e-02 6.2753264507e+00
2.7694952438e-02 6.6175996460e+00
2.7900511984e-02 6.3106514464e+00
2.8106112645e-02 6.6989913736e+00
2.8311754431e-02 6.4145719604e+00
2.8517437350e-02 6.7336422146e+00
2.8723161409e-02 6.6437452811e+00
2.8928926617e-02 6.7779851375e+00
2.9134732982e-02 6.7223339047e+00
2.9340580513e-02 6.8265344761e+00
2.9546469217e-02 6.8471368423e+00
2.9752399104e-02 6.8416410688e+00
2.9958370180e-02 6.9970610011e+00
3.0164382454e-02 6.9309333273e+00
3.0370435935e-02 7.0933938777e+00
3.0576530631e-02 7.0459704731e+00
3.0782666550e-02 7.1840843465e+00
3.0988843701e-02 7.0576350470e+00
3.1195062091e-02 7.3242061695e+00
3.1401321728e-02 7.1226455374e+00
3.1607622622e-02 7.3875440127e+00
3.1813964780e-02 7.2894798092e+00
3.2020348211e-02 7.4980105703e+00
3.2226772922e-02 7.3532443482e+00
3.2433238923e-02 7.5745902237e+00
3.2639746221e-02 7.4128328646e+00
3.2846294824e-02 7.6310087949e+00
3.3052884741e-02 7.5323207548e+00
3.3259515981e-02 7.7557361734e+00
3.3466188550e-02 7.5702934176e+00
3.3672902459e-02 7.8536438054e+00
3.3879657714e-02 7.7014595139e+00
3.4086454325e-02 7.9136525160e+00
3.4293292299e-02 7.8184394203e+00
3.4500171644e-02 7.9624652769e+00
3.4707092370e-02 7.9393798267e+00
3.4914054484e-02 8.0118371901e+00
3.5121057995e-02 8.0389146362e+00
3.5328102910e-02 8.1355901164e+00
3.5535189239e-02 8.1272058012e+00
3.5742316988e-02 8.1865218257e+00
3.5949486168e-02 8.2493280385e+00
3.6156696786e-02 8.1793054017e+00
3.6363948850e-02 8.3796874451e+00
3.6571242368e-02 8.3194783203e+00
3.6778577349e-02 8.4375712990e+00
3.6985953802e-02 8.3351744522e+00
3.7193371734e-02 8.5720909664e+00
3.7400831153e-02 8.3622323275e+00
3.7608332069e-02 8.6615032401e+00
3.7815874489e-02 8.4499851174e+00
3.8023458421e-02 8.7422384109e+00
3.8231083875e-02 8.5738132149e+00
3.8438750858e-02 8.8550977407e+00
3.8646459378e-02 8.6661689918e+00
3.8854209444e-02 8.9086502975e+00
3.9062001065e-02 8.7639772518e+00
3.9269834247e-02 9.0558149558e+00
3.9477709001e-02 8.7745543504e+00
3.9685625334e-02 9.0399838791e+00
3.9893583254e-02 8.9634427755e+00
4.0101582770e-02 9.1056787553e+00
4.0309623890e-02 9.1196223465e+00
4.0517706622e-02 9.1183695896e+00
4.0725830975e-02 9.2430775071e+00
4.0933996957e-02 9.1689080443e+00
4.1142204577e-02 9.3273882901e+00
4.1350453842e-02 9.2222401129e+00
4.1558744761e-02 9.4358548849e+00
4.1767077343e-02 9.2969436561e+00
4.1975451595e-02 9.4927033477e+00
4.2183867526e-02 9.4303046345e+00
4.2392325145e-02 9.5539505929e+00
4.2600824459e-02 9.5515094692e+00
4.2809365477e-02 9.6184453893e+00
4.3017948208e-02 9.6277621789e+00
4.3226572659e-02 9.7161892060e+00
4.3435238840e-02 9.6297545837e+00
4.3643946758e-02 9.8505759254e+00
4.3852696421e-02 9.6450670393e+00
4.4061487839e-02 9.9247611848e+00
4.4270321019e-02 9.7673954952e+00
4.4479195970e-02 1.0015318135e+01
4.4688112700e-02 9.8420502833e+00
4.4897071218e-02 1.0089195671e+01
4.5106071532e-02 9.9073453451e+00
4.5315113649e-02 1.0141832546e+01
4.5524197580e-02 1.0068648094e+01
4.5733323331e-02 1.0127442311e+01
4.5942490912e-02 1.0229187211e+01
4.6151700330e-02 1.0133153837e+01
4.6360951595e-02 1.0254697902e+01
4.6570244714e-02 1.0272877938e+01
4.6779579696e-02 1.0322126415e+01
4.6988956548e-02 1.0310297781e+01
4.7198375281e-02 1.0545753020e+01
4.7407835901e-02 1.0311818609e+01
4.7617338418e-02 1.0599942712e+01
4.7826882840e-02 1.0403694153e+01
4.8036469174e-02 1.0701061797e+01
4.8246097430e-02 1.0475045640e+01
4.8455767616e-02 1.0768672067e+01
4.8665479740e-02 1.0653981211e+01
4.8875233810e-02 1.0726090547e+01
4.9085029836e-02 1.0683568156e+01
4.9294867825e-02 1.0845400951e+01
4.9504747786e-02 1.0784547288e+01
4.9714669727e-02 1.0921380990e+01
4.9924633657e-02 1.0891316091e+01
5.0134639583e-02 1.0936449284e+01
5.0344687515e-02 1.1046656356e+01
5.0554777461e-02 1.0927302179e+01
5.0764909429e-02 1.1157789325e+01
5.0975083428e-02 1.1012283621e+01
5.1185299465e-02 1.1164532216e+01
5.1395557550e-02 1.1043886192e+01
5.1605857691e-02 1.1342686065e+01
5.1816199896e-02 1.1171398569e+01
5.2026584174e-02 1.1320431064e+01
5.2237010533e-02 1.1327071264e+01
5.2447478981e-02 1.1361642924e+01
5.2657989527e-02 1.1367024533e+01
5.2868542180e-02 1.1446163418e+01
5.3079136947e-02 1.1465450114e+01
5.3289773837e-02 1.1492461236e+01
5.3500452859e-02 1.1474285165e+01
5.3711174021e-02 1.1655893351e+01
5.3921937332e-02 1.1548938829e+01
5.4132742799e-02 1.1695085269e+01
5.4343590431e-02 1.1710662751e+01
5.4554480238e-02 1.1749628748e+01
5.4765412226e-02 1.1755705234e+01
5.4976386406e-02 1.1734994295e+01
5.5187402784e-02 1.1895747762e+01
5.5398461369e-02 1.1719883229e+01
5.5609562171e-02 1.2005074598e+01
5.5820705197e-02 1.1784348582e+01
5.6031890456e-02 1.2010168137e+01
5.6243117956e-02 1.1947941404e+01
5.6454387706e-02 1.2068253005e+01
5.6665699714e-02 1.2017272056e+01
5.6877053989e-02 1.2152441135e+01
5.7088450538e-02 1.2080244004e+01
5.7299889372e-02 1.2176879107e+01
5.7511370497e-02 1.2191503536e+01
5.7722893923e-02 1.2286067243e+01
5.7934459657e-02 1.2267292728e+01
5.8146067709e-02 1.2273105458e+01
5.8357718087e-02 1.2353862319e+01
5.8569410800e-02 1.2365002869e+01
5.8781145854e-02 1.2378786763e+01
5.8992923261e-02 1.2386327340e+01
5.9204743027e-02 1.2521217573e+01
5.9416605161e-02 1.2460387760e+01
5.9628509671e-02 1.2577467196e+01
5.9840456567e-02 1.2588594641e+01
6.0052445857e-02 1.2582301991e+01
6.0264477549e-02 1.2663444805e+01
6.0476551651e-02 1.2644297841e+01
6.0688668172e-02 1.2729742658e+01
6.0900827121e-02 1.2651771468e+01
6.1113028506e-02 1.2908818562e+01
6.1325272335e-02 1.2687750449e+01
6.1537558618e-02 1.2892909577e+01
6.1749887361e-02 1.2786073215e+01
6.1962258575e-02 1.2937264334e+01
6.2174672268e-02 1.2938909385e+01
6.2387128447e-02 1.2944920021e+01
6.2599627122e-02 1.3009903333e+01
6.2812168301e-02 1.3013338607e+01
6.3024751992e-02 1.3016676117e+01
6.3237378204e-02 1.3051493948e+01
6.3450046946e-02 1.3137842336e+01
6.3662758226e-02 1.3076160133e+01
6.3875512052e-02 1.3262892554e+01
6.4088308434e-02 1.3142105799e+01
6.4301147378e-02 1.3263118971e+01
6.4514028895e-02 1.3241344677e+01
6.4726952993e-02 1.3331360384e+01
6.4939919679e-02 1.3326025080e+01
6.5152928964e-02 1.3435097479e+01
6.5365980854e-02 1.3361837631e+01
6.5579075359e-02 1.3366015499e+01
6.5792212487e-02 1.3414233330e+01
6.6005392247e-02 1.3507249843e+01
6.6218614647e-02 1.3440808947e+01
6.6431879695e-02 1.3534134846e+01
6.6645187401e-02 1.3619627475e+01
6.6858537773e-02 1.3512892843e+01
6.7071930819e-02 1.3656399704e+01
6.7285366548e-02 1.3613803898e+01
6.7498844969e-02 1.3735790116e+01
6.7712366089e-02 1.3601132278e+01
6.7925929918e-02 1.3840997924e+01
6.8139536464e-02 1.3754004233e+01
6.8353185735e-02 1.3878238926e+01
6.8566877741e-02 1.3863766406e+01
6.8780612489e-02 1.3809549609e+01
6.8994389989e-02 1.3843903725e+01
6.9208210248e-02 1.4065517610e+01
6.9422073276e-02 1.3836758457e+01
6.9635979080e-02 1.4018151966e+01
6.9849927670e-02 1.4042260067e+01
7.0063919054e-02 1.3986270581e+01
7.0277953241e-02 1.4111717394e+01
7.0492030238e-02 1.4049655939e+01
7.0706150056e-02 1.4172245823e+01
7.0920312701e-02 1.3978787575e+01
7.1134518184e-02 1.4228116293e+01
7.1348766511e-02 1.4079440411e+01
7.1563057693e-02 1.4233285769e+01
7.1777391737e-02 1.4239172930e+01
7.1991768653e-02 1.4251926525e+01
7.2206188448e-02 1.4335514437e+01
7.2420651131e-02 1.4193641025e+01
7.2635156711e-02 1.4499651144e+01
7.2849705197e-02 1.4198282330e+01
7.3064296596e-02 1.4580015201e+01
7.3278930918e-02 1.4282654869e+01
7.3493608171e-02 1.4521592006e+01
7.3708328364e-02 1.4393710178e+01
7.3923091505e-02 1.4472646913e+01
7.4137897604e-02 1.4593431693e+01
7.4352746667e-02 1.4460398636e+01
7.4567638705e-02 1.4787904163e+01
7.4782573726e-02 1.4463997112e+01
7.4997551738e-02 1.4768849677e+01
7.5212572749e-02 1.4615782639e+01
7.5427636769e-02 1.4679468607e+01
7.5642743807e-02 1.4788211141e+01
7.5857893870e-02 1.4707899256e+01
7.6073086967e-02 1.4887923903e+01
7.6288323108e-02 1.4646400349e+01
7.6503602299e-02 1.4976086912e+01
7.6718924551e-02 1.4724150927e+01
7.6934289872e-02 1.4858240794e+01
7.7149698270e-02 1.4926670208e+01
7.7365149754e-02 1.4828305673e+01
7.7580644333e-02 1.5058881943e+01
7.7796182015e-02 1.4839924332e+01
7.8011762809e-02 1.5113165874e+01
7.8227386723e-02 1.4827663383e+01
7.8443053766e-02 1.5083639668e+01
7.8658763947e-02 1.5018318336e+01
7.8874517275e-02 1.4974527810e+01
7.9090313757e-02 1.5109125970e+01
7.9306153403e-02 1.5020503191e+01
7.9522036221e-02 1.5155104793e+01
7.9737962220e-02 1.5105711732e+01
7.9953931409e-02 1.5112525960e+01
8.0169943796e-02 1.5215382250e+01
8.0385999389e-02 1.5056043151e+01
8.0602098198e-02 1.5355667708e+01
8.0818240232e-02 1.5118739989e+01
8.1034425497e-02 1.5230588299e+01
8.1250654005e-02 1.5204581569e+01
8.1466925762e-02 1.5383398413e+01
8.1683240778e-02 1.5314640136e+01
8.1899599061e-02 1.5171980105e+01
8.2116000620e-02 1.5674797314e+01
8.2332445464e-02 1.5153683368e+01
8.2548933601e-02 1.5492423658e+01
8.2765465041e-02 1.5435551286e+01
8.2982039790e-02 1.5340442139e+01
8.3198657859e-02 1.5553615000e+01
8.3415319256e-02 1.5319215017e+01
8.3632023990e-02 1.5674953860e+01
8.3848772069e-02 1.5370806922e+01
8.4065563502e-02 1.5545132885e+01
8.4282398297e-02 1.5594876699e+01
8.4499276464e-02 1.5402020941e+01
8.4716198011e-02 1.5810080296e+01
8.4933162946e-02 1.5451778889e+01
8.5150171279e-02 1.5560861573e+01
8.5367223017e-02 1.5722298575e+01
8.5584318171e-02 1.5482507990e+01
8.5801456748e-02 1.5790191105e+01
8.6018638756e-02 1.5572328973e+01
8.6235864206e-02 1.5863846442e+01
8.6453133105e-02 1.5726714281e+01
8.6670445462e-02 1.5685855932e+01
8.6887801286e-02 1.5917459605e+01
8.7105200585e-02 1.5583252134e+01
8.7322643369e-02 1.5953554767e+01
8.7540129646e-02 1.5771222811e+01
8.7757659424e-02 1.5950241166e+01
8.7975232712e-02 1.5773994980e+01
8.8192849520e-02 1.5935776084e+01
8.8410509855e-02 1.5879877079e+01
8.8628213727e-02 1.5772811905e+01
8.8845961144e-02 1.5887615834e+01
8.9063752114e-02 1.5913066936e+01
8.9281586647e-02 1.5908433427e+01
8.9499464752e-02 1.6057240965e+01
8.9717386436e-02 1.5967455736e+01
8.9935351709e-02 1.5902530537e+01
9.0153360580e-02 1.5989177506e+01
9.0371413056e-02 1.6018045191e+01
9.0589509148e-02 1.5969195361e+01
9.0807648863e-02 1.5906904446e+01
9.1025832210e-02 1.6064597370e+01
9.1244059199e-02 1.5975481199e+01
9.1462329837e-02 1.5979088582e+01
9.1680644134e-02 1.6192766368e+01
9.1899002097e-02 1.5967897545e+01
9.2117403737e-02 1.6121179327e+01
9.2335849062e-02 1.6148678895e+01
9.2554338080e-02 1.6095179983e+01
9.2772870800e-02 1.6086191931e+01
9.2991447231e-02 1.6150563636e+01
9.3210067382e-02 1.6148521136e+01
9.3428731261e-02 1.6160139554e+01
9.3647438877e-02 1.6190832342e+01
9.3866190239e-02 1.6290277103e+01
9.4084985356e-02 1.6176640195e+01
9.4303824236e-02 1.6190490148e+01
9.4522706889e-02 1.6356290269e+01
9.4741633322e-02 1.6179957820e+01
9.4960603545e-02 1.6309097875e+01
9.5179617566e-02 1.6378958888e+01
9.5398675395e-02 1.6350517509e+01
9.5617777040e-02 1.6139833418e+01
9.5836922509e-02 1.6331389778e+01
9.6056111811e-02 1.6328123205e+01
9.6275344956e-02 1.6235593289e+01
9.6494621952e-02 1.6359420887e+01
9.6713942808e-02 1.6356086971e+01
9.6933307532e-02 1.6339812446e+01
9.7152716134e-02 1.6435294371e+01
9.7372168622e-02 1.6500618577e+01
9.7591665004e-02 1.6368478311e+01
9.7811205291e-02 1.6345181413e+01
9.8030789489e-02 1.6556314794e+01
9.8250417609e-02 1.6497091210e+01
9.8470089659e-02 1.6449267161e+01
9.8689805648e-02 1.6670804645e+01
9.8909565585e-02 1.6508417375e+01
9.9129369477e-02 1.6509575093e+01
9.9349217335e-02 1.6565547887e+01
9.9569109167e-02 1.6413859601e+01
9.9789044982e-02 1.6525100592e+01
1.0000902479e-01 1.6495984416e+01
1.0022904859e-01 1.6697671110e+01
1.0044911641e-01 1.6415212008e+01
1.0066922824e-01 1.6526835304e+01
1.0088938410e-01 1.6650884250e+01
1.0110958400e-01 1.6465648140e+01
1.0132982794e-01 1.6711859097e+01
1.0155011593e-01 1.6761886369e+01
1.0177044799e-01 1.6328120389e+01
1.0199082412e-01 1.6544001277e+01
1.0221124432e-01 1.6586186710e+01
1.0243170862e-01 1.6495292118e+01
1.0265221701e-01 1.6702595437e+01
1.0287276951e-01 1.6501327335e+01
1.0309336612e-01 1.6579650272e+01
1.0331400686e-01 1.6749011389e+01
1.0353469173e-01 1.6615775180e+01
1.0375542074e-01 1.6544407813e+01
1.0397619390e-01 1.6523496067e+01
1.0419701122e-01 1.6536408221e+01
1.0441787270e-01 1.6596857859e+01
1.0463877837e-01 1.6619290823e+01
1.0485972822e-01 1.6614458092e+01
1.0508072226e-01 1.6571647211e+01
1.0530176051e-01 1.6578480120e+01
1.0552284297e-01 1.6640105039e+01
1.0574396965e-01 1.6661862962e+01
1.0596514056e-01 1.6565329972e+01
1.0618635571e-01 1.6727338168e+01
1.0640761511e-01 1.6565074524e+01
1.0662891876e-01 1.6461815241e+01
1.0685026668e-01 1.6750751814e+01
1.0707165887e-01 1.6683634131e+01
1.0729309534e-01 1.6430330247e+01
1.0751457611e-01 1.6553392993e+01
1.0773610118e-01 1.6507321404e+01
1.0795767055e-01 1.6481118599e+01
1.0817928425e-01 1.6335320987e+01
1.0840094227e-01 1.6751698851e+01
1.0862264463e-01 1.6538007361e+01
1.0884439133e-01 1.6102924114e+01
1.0906618239e-01 1.6563707115e+01
1.0928801781e-01 1.6569064615e+01
1.0950989760e-01 1.6459063456e+01
1.0973182177e-01 1.6374856356e+01
1.0995379033e-01 1.6155006833e+01
1.1017580329e-01 1.6125107444e+01
1.1039786065e-01 1.6375452279e+01
1.1061996243e-01 1.6156860039e+01
1.1084210864e-01 1.5820399814e+01
1.1106429928e-01 1.5429379350e+01
1.1128653436e-01 1.4764439411e+01
1.1150881390e-01 1.3764463917e+01
1.1173113789e-01 1.2235665717e+01
1.1195350636e-01 1.1645877256e+01
1.1217591930e-01 1.0486928420e+01
1.1239837673e-01 8.8249509880e+00
1.1262087865e-01 7.1974369919e+00
1.1284342508e-01 5.8054977674e+00
1.1306601602e-01 5.4395378150e+00
1.1328865149e-01 5.2936872011e+00
1.1351133149e-01 5.2752846021e+00
1.1373405603e-01 4.3807494685e+00
1.1395682511e-01 3.6458042558e+00
1.1417963876e-01 3.9875833871e+00
1.1440249697e-01 4.3273229695e+00
1.1462539976e-01 4.9699460203e+00
1.1484834714e-01 5.5010112518e+00
1.1507133910e-01 5.6458560034e+00
1.1529437567e-01 5.7072909968e+00
1.1551745686e-01 5.6531404029e+00
1.1574058266e-01 5.8379567258e+00
1.1596375309e-01 6.0207865058e+00
1.1618696816e-01 5.9657232016e+00
1.1641022788e-01 5.9285524557e+00
1.1663353226e-01 5.9890370448e+00
1.1685688130e-01 5.7089893578e+00
1.1708027501e-01 5.9936837166e+00
1.1730371341e-01 5.9628320141e+00
1.1752719650e-01 6.2064857179e+00
1.1775072429e-01 6.1057403986e+00
1.1797429679e-01 6.1207519630e+00
1.1819791401e-01 6.1173413209e+00
1.1842157596e-01 6.2031567129e+00
1.1864528265e-01 6.2560748704e+00
1.1886903408e-01 6.1563348778e+00
1.1909283026e-01 6.2543626602e+00
1.1931667121e-01 6.6021883756e+00
1.1954055694e-01 6.3678306836e+00
1.1976448744e-01 6.4431642535e+00
1.1998846273e-01 6.5456872131e+00
1.2021248283e-01 6.5266676291e+00
1.2043654773e-01 6.3661195204e+00
1.2066065745e-01 6.5078397835e+00
1.2088481200e-01 6.6121435405e+00
1.2110901138e-01 6.5239810127e+00
1.2133325560e-01 6.5510840348e+00
1.2155754468e-01 6.6668532881e+00
1.2178187862e-01 6.6702932122e+00
1.2200625744e-01 6.6649063474e+00
1.2223068113e-01 6.6806753996e+00
1.2245514971e-01 6.6825519900e+00
1.2267966319e-01 7.0268495982e+00
1.2290422158e-01 6.9351497141e+00
1.2312882488e-01 6.6786342432e+00
1.2335347311e-01 6.7466459458e+00
1.2357816628e-01 7.0581056914e+00
1.2380290438e-01 7.0614047072e+00
1.2402768744e-01 6.8240166669e+00
1.2425251546e-01 7.1671502963e+00
1.2447738845e-01 7.0372713370e+00
1.2470230642e-01 7.2747244051e+00
1.2492726938e-01 6.9847097948e+00
1.2515227733e-01 7.0593865933e+00
1.2537733029e-01 7.2107300552e+00
1.2560242827e-01 7.1668922673e+00
1.2582757126e-01 7.2779272867e+00
1.2605275930e-01 6.9579417006e+00
1.2627799237e-01 7.3809072052e+00
1.2650327050e-01 7.1288244689e+00
1.2672859368e-01 7.1840668384e+00
1.2695396194e-01 7.2203119591e+00
1.2717937527e-01 7.1204525093e+00
1.2740483369e-01 7.6413439002e+00
1.2763033721e-01 7.3975848230e+00
1.2785588583e-01 7.4228805663e+00
1.2808147956e-01 7.3254375712e+00
1.2830711842e-01 7.5185045933e+00
1.2853280241e-01 7.6248940739e+00
1.2875853155e-01 7.6374900079e+00
1.2898430583e-01 7.4279646183e+00
1.2921012527e-01 7.6124679357e+00
1.2943598988e-01 7.5086061367e+00
1.2966189967e-01 7.7179620655e+00
1.2988785465e-01 7.6840656238e+00
1.3011385482e-01 7.7031698060e+00
1.3033990019e-01 7.7120308572e+00
1.3056599078e-01 7.6996171279e+00
1.3079212659e-01 7.7868925135e+00
1.3101830763e-01 7.7180982802e+00
1.3124453392e-01 7.9244715873e+00
1.3147080545e-01 7.8522142454e+00
1.3169712224e-01 7.8579880863e+00
1.3192348430e-01 7.8198011701e+00
1.3214989164e-01 8.0116790028e+00
1.3237634426e-01 7.8956668218e+00
1.3260284218e-01 7.8079729048e+00
1.3282938540e-01 8.1897499848e+00
1.3305597394e-01 8.1255742531e+00
1.3328260779e-01 8.2634969419e+00
1.3350928698e-01 7.9349981252e+00
1.3373601151e-01 8.0071296983e+00
1.3396278139e-01 8.1503178109e+00
1.3418959663e-01 8.0338891039e+00
1.3441645723e-01 8.3189758631e+00
1.3464336321e-01 7.9000933139e+00
1.3487031458e-01 8.3340127307e+00
1.3509731134e-01 8.2174102405e+00
1.3532435351e-01 8.4350478607e+00
1.3555144109e-01 8.3430089322e+00
1.3577857409e-01 8.0695960698e+00
1.3600575252e-01 8.4732240964e+00
1.3623297639e-01 8.1697256678e+00
1.3646024571e-01 8.3406148650e+00
1.3668756049e-01 8.1597940849e+00
1.3691492074e-01 8.4565046107e+00
1.3714232646e-01 8.7930127322e+00
1.3736977767e-01 8.1510611834e+00
1.3759727438e-01 8.5278411357e+00
1.3782481659e-01 8.1444042209e+00
1.3805240431e-01 8.8187881891e+00
1.3828003755e-01 8.7280065671e+00
1.3850771633e-01 8.5096919569e+00
1.3873544064e-01 8.5112451381e+00
1.3896321051e-01 8.5630332870e+00
1.3919102593e-01 8.8471981864e+00
1.3941888692e-01 8.6044289568e+00
1.3964679349e-01 8.4393686089e+00
1.3987474564e-01 8.6703060714e+00
1.4010274339e-01 8.6986938657e+00
1.4033078674e-01 8.6617735600e+00
1.4055887570e-01 8.4035034946e+00
1.4078701029e-01 8.8545784537e+00
1.4101519051e-01 8.9120554130e+00
1.4124341637e-01 8.8507383010e+00
1.4147168788e-01 8.7305420505e+00
1.4170000505e-01 8.7350541679e+00
1.4192836789e-01 9.1223829120e+00
1.4215677640e-01 8.6904027950e+00
1.4238523060e-01 8.8404717644e+00
1.4261373050e-01 8.7328223390e+00
1.4284227610e-01 8.9981801212e+00
1.4307086741e-01 9.0894400103e+00
1.4329950445e-01 8.8552669310e+00
1.4352818721e-01 9.0441752284e+00
1.4375691572e-01 8.7733819300e+00
1.4398568998e-01 9.2305493731e+00
1.4421451000e-01 8.9077261350e+00
1.4444337579e-01 9.1590582585e+00
1.4467228736e-01 8.9584366336e+00
1.4490124471e-01 8.7288365139e+00
1.4513024786e-01 9.2335475537e+00
1.4535929681e-01 9.1307709237e+00
1.4558839158e-01 9.4300673321e+00
1.4581753217e-01 9.1537326996e+00
1.4604671859e-01 9.0960334205e+00
1.4627595086e-01 9.3468169043e+00
