step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 -1.12704667947741e-16 0.470543443674523 -0.223877741746407 1.20562693214109 1019.26405143053 15.3537359622506 16.3414943782974 63.0446589922579
2000 2 0.0499999999999999 2.65447433494717 0.230169145668899 0.105809430437924 996.991515478727 15.2894377804256 15.6974495142632 66.1968919418708
3000 3 0.0999999999999999 2.02740571043406 -0.154723606732837 -0.479172556279566 1078.68278613337 14.8874881789484 15.3764000637225 69.3491248914837
4000 4 0.15 3.63290556147157 0.272345197064768 0.395773161747647 1021.41356571015 14.5955634078193 15.0756714230628 72.5013578410966
5000 5 0.2 2.53269552723051 0.744076003081802 -0.0395672135717556 977.368155452016 14.1063593135066 14.868249039954 75.6535907907095
6000 6 0.25 3.26179968741862 0.323214165238 0.426034401150256 994.328745371192 13.6335555672674 14.8413071213965 78.8058237403224
7000 7 0.3 1.96442932490384 -0.305971216541613 -0.344876672897043 1026.25708360152 13.3692640467071 14.489348608009 81.9580566899353
8000 8 0.35 2.29966961501228 0.31898756576219 0.290431208032799 1027.76451304401 13.2372152689372 14.1210940973633 85.1102896395482
9000 9 0.4 2.58967151335195 0.470005723468189 0.324677014738804 1017.40689308352 12.9567207301918 13.9039114240642 88.2625225891611
10000 10 0.45 2.44932120539354 -0.0596131699406583 -0.254377271544443 1017.16797887707 12.6991374358711 13.6798870652295 91.4147555387739
11000 11 0.5 3.19867808151323 -0.0354378081918467 0.552584506531754 1038.22340175934 12.3804993797649 13.5996756131523 94.5669884883868
