step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 -3.38928351612915e-16 -0.469616268053985 1.36378649602595 -0.250733418299346 1046.97290440862 15.2588022258845 32.1869229542599 31.4465903654292
2000 2 0.0499999999999996 0.70595216554603 0.771277927187069 0.31533748408557 1004.9095907455 14.6349324414988 31.9498719670591 33.0189198837006
3000 3 0.0999999999999996 2.11106387984061 0.232883315663583 0.360555351860344 1008.27408749667 14.2398893941352 31.4534624539229 34.5912494019721
4000 4 0.149999999999999 2.2676356308527 -0.135191402206916 -0.316103941213441 1016.84952551314 14.0801912951382 30.3594869055526 36.1635789202436
5000 5 0.199999999999999 2.70979200696578 0.0882252451523862 -0.0735946340213362 1014.04906763621 13.9310463435505 29.5641177709761 37.735908438515
6000 6 0.249999999999999 2.18315086452162 0.288464300685667 0.488640234800771 998.060831400246 13.756789662395 28.7393953463781 39.3082379567865
7000 7 0.299999999999999 1.86755423903772 -0.00407274648908968 -0.642419074075412 1062.2652259223 13.5989204651915 27.930154049428 40.8805674750579
8000 8 0.349999999999999 1.59212406174746 0.53893772578139 0.217118669621312 1000.9073481984 13.2964413053198 27.5153399252579 42.4528969933294
9000 9 0.399999999999999 2.52874518421963 0.555851646692937 0.261216161163556 996.248102327359 13.095552096654 27.0172451995064 44.0252265116009
10000 10 0.449999999999999 2.19675282147797 -0.201943901525282 -0.189154251937002 1048.09491029624 12.7516118502715 26.6671122403803 45.5975560298723
11000 11 0.499999999999999 0.801006231176319 -0.806272477929845 -0.753510523893842 1031.67911504167 12.4489065995161 26.2319455728201 47.1698855481438
