step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 1.00417171640188e-15 -0.318624928013499 0.318801770445649 -0.0186217936019531 295.302173560859 15.5264445736178 31.7977530691849 31.8415890299861
2000 2 0.00500000000000099 -0.225266978059621 0.01029848844191 0.00236174401355121 281.734429646689 15.5143625022099 31.7283230447251 32.0007969751361
3000 3 0.010000000000001 0.157043002018525 0.248379038442895 -0.182353696514608 296.390159180181 15.4406909015758 31.7518660038086 32.160004920286
4000 4 0.015000000000001 0.952607155600482 0.0285891829634453 -0.18025385617917 304.941387437725 15.5504561571799 31.4213395127824 32.3192128654359
5000 5 0.020000000000001 0.193128135041115 -0.515482634627446 -0.235260149967951 304.087662565685 15.4268017208297 31.4679611743461 32.4784208105859
6000 6 0.025000000000001 0.778667697508341 0.00431970181052461 0.0429722953072516 307.895514315594 15.3967884122703 31.4300040817401 32.6376287557358
7000 7 0.0300000000000009 0.815484954106325 -0.491955877890479 -0.32670887524623 304.099241829256 15.3141102797173 31.388363301298 32.7968367008857
8000 8 0.0350000000000012 1.28401638043884 0.139676726201359 0.245318848304915 298.781738352209 15.343963478819 31.286423121592 32.9560446460357
9000 9 0.0400000000000012 1.96986079611846 0.123160776391099 0.134315041132584 296.743281403456 15.3627088280412 31.1116867749874 33.1152525911856
10000 10 0.0450000000000011 2.2463156807287 0.0924877355382785 0.135326874858314 295.941114566819 15.2933356407313 31.140693515174 33.2744605363355
11000 11 0.0500000000000011 2.56620716675607 0.364727494363712 0.166573508705169 288.359353506153 15.2742665051493 31.0466836496379 33.4336684814854
12000 12 0.0550000000000011 2.32459267613432 0.169714117459338 -0.0035433865659023 300.239289450498 15.2541247320745 30.921159211113 33.5928764266354
13000 13 0.0600000000000011 2.71116872701502 0.0870958580381151 -0.337658674858274 300.372811482358 15.2458360471607 30.8176105652859 33.7520843717853
14000 14 0.0650000000000011 3.08575014117189 0.123174119379826 0.33685554873818 302.267074508326 15.192036515047 30.8354747758906 33.9112923169352
15000 15 0.0700000000000011 2.91439981235624 0.0549717145052218 -0.2641517438861 308.279020056213 15.191875790451 30.6670089723524 34.0705002620852
16000 16 0.0750000000000011 3.14914895245398 0.080625895157762 0.127054113755474 292.285371448488 15.1366967203967 30.6699534136851 34.2297082072351
17000 17 0.0800000000000011 3.30954133307421 0.405590697124743 0.288217244832411 282.785388146424 15.127625150958 30.5808791274189 34.388916152385
18000 18 0.0850000000000011 3.18863058822651 0.188285121520224 0.311288721713954 289.318444925656 15.0588343954508 30.5469661514889 34.548124097535
19000 19 0.0900000000000011 3.15400593669469 0.0276463615679143 0.32235791876941 304.031768029333 15.0700482603426 30.3998611237991 34.7073320426849
20000 20 0.095000000000001 2.72066610594333 0.0342783345572353 -0.328541667735588 296.425839667935 15.0673454509915 30.1979439859006 34.8665399878348
21000 21 0.100000000000001 2.78785099477406 0.248102107997183 -0.12086723665601 299.974591925038 15.0728544867818 30.1017393947109 35.0257479329847
22000 22 0.105000000000001 2.83893466906262 0.26060217052776 -0.198396374820101 292.646623818442 15.0532443709119 30.0002820778372 35.1849558781347
23000 23 0.110000000000001 2.8236971972604 -0.00325134263376755 -0.00512227598094474 298.526645088943 15.0038268529315 29.9563062814089 35.3441638232846
24000 24 0.115000000000001 3.13636027350264 0.0979905273375804 0.157811032589483 296.447772421867 14.9612474319896 29.955360689122 35.5033717684345
25000 25 0.120000000000001 3.06355924615683 0.512899171480118 -0.0569889122608041 306.182953506453 15.0249712570639 29.6880789050912 35.6625797135845
26000 26 0.125000000000001 3.04782189796168 -0.0318665248707296 0.243275324123896 296.674014697986 14.9710610622052 29.6544606731438 35.8217876587344
27000 27 0.130000000000001 3.1418598015654 -0.332734370940675 -0.395815791370642 303.36451023495 14.9427662947479 29.4942864724917 35.9809956038843
