step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 8.53492638340632e-16 0.0296099765814636 0.224992269530565 0.0544530003162074 1001.37947907792 31.626267028215 16.096633847297 33.300474021266
2000 2 0.050000000000001 3.89109407213883 0.361891518753366 1.18052302317547 973.54643121312 30.6427272778308 15.9594602182285 34.9654977223293
3000 3 0.100000000000001 4.75987418847123 0.218608897358708 0.428050781385395 1000.94124026494 30.1751215747423 15.4868233945479 36.6305214233926
4000 4 0.150000000000001 3.43336786125381 -3.4979941750893 0.317372509307173 1003.31074718596 29.3142894916144 15.2531575080781 38.2955451244559
5000 5 0.200000000000001 3.34422049708505 -0.594567922197234 -0.0160101565841802 994.524679392028 28.7643733000109 14.8635311414505 39.9605688255192
6000 6 0.250000000000001 3.47207097139294 0.0267821273032573 -0.523575462657042 1047.00132060184 28.3209131308352 14.5040367662921 41.6255925265825
7000 7 0.300000000000001 7.46770129595843 1.47487956870797 2.44362291169713 1136.62139030422 27.9028266472433 14.1932510289794 43.2906162276458
8000 8 0.350000000000001 7.06249029044606 2.62352183954993 1.38339665186 1128.19658087667 27.3396231546814 13.87757506566 44.9556399287091
9000 9 0.400000000000001 2.75322065565881 -0.152988527421874 0.357223103450924 921.779945020261 27.067513103812 13.8173677240985 46.6206636297724
10000 10 0.450000000000001 2.18778271396129 -1.59689549677835 -1.09768439941896 947.296614895738 26.8247352029995 13.2738405998982 48.2856873308357
11000 11 0.500000000000001 2.508794077216 -0.626231009208168 -2.13835163406382 1025.14696523134 26.6648081822109 12.8292166055201 49.950711031899
