step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 8.67472330103474e-16 -1.07635196802726 -0.381215830252805 -0.63109609019103 997.081330483062 21.7216123146848 10.2386981952097 20.4773890504192
2000 2 0.050000000000001 6.49348873154776 0.0578144909172597 0.248789643736938 1049.50318613631 21.0043031148524 10.3248357893511 21.5012585029402
3000 3 0.100000000000001 6.01202523192701 -1.4050352080953 -1.8310921522875 1017.54677956414 20.1583820464614 10.3111699255781 22.5251279554611
4000 4 0.150000000000001 3.51444274263408 0.108784107545516 0.770284773086237 984.861911372175 19.3030414033393 10.3242831733404 23.5489974079821
5000 5 0.200000000000001 3.08616706982016 0.643392162267056 -0.727005932168244 1001.44223675719 18.7665905435938 10.1941267714392 24.5728668605031
6000 6 0.250000000000001 6.06270658961674 -0.297074117072599 -0.0220215741482508 954.851490999599 18.2988281347442 10.1120602841931 25.596736313024
7000 7 0.300000000000001 5.79246142379646 0.69934048656158 -1.10523681981339 987.423935499299 17.6646448611039 10.1022974672667 26.620605765545
8000 8 0.350000000000001 5.29143385260564 -0.85724701821932 -0.683778569406894 1005.35976738571 16.9169404093197 10.1189391803784 27.6444752180659
9000 9 0.400000000000001 2.36025084936903 -1.97010237663872 -0.6480277978747 919.843909205168 16.0726874909411 10.1439547821036 28.6683446705869
10000 10 0.450000000000001 4.50273587265915 -0.504610599058563 0.524049702375172 993.220902622735 15.869171572093 10.0496929715291 29.6922141231079
11000 11 0.500000000000001 6.09872974407068 -2.24761641679443 0.41521484874509 1033.97438052026 15.5018392160496 9.949183402953 30.7160835756288
