step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 5.98404531671297e-16 -0.214927212575536 0.200568419389199 1.63417145918792 919.281081856103 17.941829064642 14.4131936723326 35.6218593687255
2000 2 0.00500000000000066 -1.56187640774721 0.681635366080851 0.78650567293044 985.350698868618 18.1782720606229 14.0664010197194 35.7999686655692
3000 3 0.0100000000000007 -2.1158412891269 -0.664678755692003 -0.146234024961878 948.165903118799 18.1851526528076 13.9053159749359 35.9780779624128
4000 4 0.0150000000000008 -1.37493789466408 0.996081107353388 0.62306811280471 1014.18872055922 18.3472027807323 13.800613309245 36.1561872592564
5000 5 0.0200000000000005 -1.35668729137885 -0.175106426866883 0.0350443326374678 1038.257944481 18.2712558609999 13.7648705254062 36.3342965561
6000 6 0.0250000000000005 -0.937246676525989 0.361772465147549 -0.302283818098763 993.729817511294 18.3969204816654 13.5803198663831 36.5124058529437
7000 7 0.0300000000000006 0.431058551418832 -0.188054147959204 0.525054810094661 1027.63627746669 18.3289891121185 13.6389988381445 36.6905151497873
8000 8 0.0350000000000006 0.936755820833259 1.78788372157599 0.823263007204849 965.077745151988 18.5624390433711 13.4747079268025 36.8686244466309
9000 9 0.0400000000000007 1.332130384744 -0.0809958334738407 0.177868900352839 1035.430357847 18.372484542872 13.4798222714486 37.0467337434745
10000 10 0.0450000000000008 1.82842306935243 0.476692226129596 0.260429383699303 985.372068898962 18.4598812708778 13.3911419233452 37.2248430403182
11000 11 0.0500000000000004 1.19694757053222 -1.35199679023131 -0.84172540112821 1021.52695028304 18.3799193499575 13.2860480459497 37.4029523371618
12000 12 0.0550000000000005 1.64021829430092 -0.695695117063358 -0.65942490705106 1018.56156359042 18.5041424276318 13.1960662964143 37.5810616340054
13000 13 0.0600000000000006 3.22545615790745 0.256014306572536 0.534579041678473 968.907812052607 18.5164978567779 13.1969304838829 37.7591709308491
14000 14 0.0650000000000006 3.68637709632103 0.478906943167252 0.663037265076999 990.191255821106 18.5179228658663 13.2007053518393 37.9372802276927
15000 15 0.0700000000000007 3.28053358183525 0.243268583343522 -0.269097869238238 1018.48460002521 18.6464132740547 12.9937164411666 38.1153895245363
16000 16 0.0750000000000007 4.32207305425546 -0.783541445042125 -0.172569127796745 910.190592090001 18.496058104602 13.0414753574394 38.2934988213799
17000 17 0.0800000000000008 4.85195999027373 0.309799941149312 0.109087387556678 1051.04084178613 18.6193873487122 12.9495123417775 38.4716081182236
18000 18 0.0850000000000005 4.81580042478866 -0.697844801229614 -0.380883944835741 967.211224368142 18.6096300465032 12.8676250258587 38.6497174150672
19000 19 0.0900000000000005 5.11435778039878 0.744659499518448 0.429888346014075 994.026027115542 18.805541290543 12.7655478827452 38.8278267119108
20000 20 0.0950000000000006 4.75255609648883 -1.11668676507917 -0.426629407218756 964.77460804244 18.5881329356496 12.7683613924673 39.0059360087544
21000 21 0.100000000000001 4.46163411805538 -0.251080679996834 -1.12865862161436 1011.51822961475 18.8421623248909 12.5711224747639 39.1840453055981
22000 22 0.105000000000001 5.18942609913154 0.216956777001305 0.180452709402543 1025.83080178328 18.8826853995817 12.5526911365 39.3621546024417
23000 23 0.110000000000001 5.09086594012305 -1.26451284927466 -0.731973590006106 985.607182281818 18.7174835187223 12.5519557821219 39.5402638992853
24000 24 0.115000000000001 3.69440652083052 -0.0322671196570498 -0.585730578839699 997.305050720873 18.9301104971446 12.3598525845968 39.718373196129
25000 25 0.120000000000001 3.27810986060861 0.401598549862303 -0.545867950337545 1010.61575685605 18.9823097448731 12.2795827561818 39.8964824929726
26000 26 0.125000000000001 3.54182859523472 1.02039560681657 -0.218375687266052 1027.27389743084 19.0924394788062 12.221866924717 40.0745917898162
27000 27 0.130000000000001 4.16630114803917 0.932280159617271 0.790153941620346 973.270627714934 19.0120174373596 12.2668051859338 40.2527010866598
28000 28 0.135000000000001 3.53141530811455 0.0185946114091288 -0.386582758520526 981.680485810753 19.0212955607092 12.153038887875 40.4308103835035
29000 29 0.140000000000001 2.86494768063616 -0.999983103460266 -0.86839238065573 948.407411273124 18.9724663759923 12.0531311084684 40.6089196803471
30000 30 0.145000000000001 1.65093411791929 0.657580663797133 0.527922493262917 1056.66467420132 19.1705247220971 11.9209925201912 40.7870289771907
31000 31 0.150000000000001 -3.13367560562329 0.505205434854796 0.45320640538549 1019.2191336278 19.2339379193462 11.6737000355951 40.9651382740344
32000 32 0.155000000000001 -5.41617362973479 0.0847926438208774 0.859900885730922 1032.47749521813 19.1286065140606 11.6124469016532 41.143247570878
33000 33 0.160000000000001 -4.92717377260206 -0.815791430311455 -0.0682389291848773 1033.03609837468 19.0659056063725 11.5780865653392 41.3213568677216
34000 34 0.165000000000001 -2.90353416404391 1.21042381505972 0.205689309312242 976.900980104646 19.1594181738321 11.5410948462548 41.4994661645652
35000 35 0.170000000000001 -4.20521114273602 -0.973671653721839 0.120609027340717 1016.32335964425 18.9778332235426 11.5406580813746 41.6775754614089
36000 36 0.175000000000001 -2.48743746376616 0.511450170192353 0.967695873552404 1061.93119031357 19.0229506790593 11.5258993601919 41.8556847582525
37000 37 0.180000000000001 -2.14110399436327 -0.402756884867291 0.129296298125124 1007.2617047002 18.9474737301885 11.4777571066016 42.0337940550961
38000 38 0.185000000000001 -2.24380610475489 -1.2133275633623 -0.142394949242866 1060.06745591476 18.8323751824502 11.4908487633956 42.2119033519397
39000 39 0.190000000000001 -1.2995047680025 0.900410753910817 -0.603960111052884 1000.27966793332 18.9487626520052 11.3953699086174 42.3900126487834
40000 40 0.195000000000001 -0.646499973647249 -0.0449966931059493 -0.268508862807492 1053.13756486067 18.8853288513599 11.4318947482075 42.568121945627
41000 41 0.200000000000001 0.0981228616162212 -0.188302420761993 -0.113153243342547 947.251216697933 18.7615733896346 11.4280019335525 42.7462312424706
42000 42 0.205000000000001 0.486828446173963 -0.413524742203201 0.700337688969531 1007.56174828478 18.7605709055486 11.4575889366977 42.9243405393143
43000 43 0.210000000000001 2.5968590417584 1.05879381648479 0.872937575192917 1018.75781346048 18.8368414126695 11.3952047127665 43.1024498361579
44000 44 0.215000000000001 -2.94797107403949 -0.103585121434175 -0.0972080798349306 1090.33937417436 19.0615517556992 11.530237683598 43.2805591330015
45000 45 0.220000000000001 -0.744162331360274 -0.388298107796303 -0.357467632579045 916.5930491526 18.8882154879716 11.3473599161045 43.4586684298451
46000 46 0.225000000000001 -0.366565346934391 0.149317580457697 -0.332665584801201 1043.79293720513 18.7701609312668 11.366087531308 43.6367777266888
47000 47 0.230000000000001 2.19893925902642 0.566350182186854 1.03109273413051 1012.46973603836 18.7112095131552 11.3816848675158 43.8148870235324
48000 48 0.235000000000001 2.08990352256974 0.621134183926325 0.69268284614737 981.882980986352 18.6372009490691 11.3950259732978 43.992996320376
49000 49 0.240000000000001 1.85843698994216 0.469350970986944 0.0415276992093652 1047.16323718674 18.5466714285987 11.3787177784467 44.1711056172197
50000 50 0.245000000000001 2.97580801778376 1.33819935187694 0.637230007830747 1017.7889858667 18.5860445059253 11.3357847238514 44.3492149140633
51000 51 0.250000000000001 2.86009936673619 0.234478910127768 0.0226090887111324 994.186488832733 18.4696247277075 11.3329576156159 44.5273242109069
52000 52 0.255000000000001 2.48754278113427 -0.655424090701079 0.150463557044644 1088.89052500107 18.2388490603618 11.4029559903904 44.7054335077505
