step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 3.42173040201432e-16 -0.251633425141478 2.47406476948106 -1.11523928709004 289.208871178557 15.4074079904291 34.4124492303102 31.1483950638753
2000 2 0.00500000000000045 -0.139335054949307 0.14718117820355 0.287487643429229 306.765321071689 14.8763662939733 35.4462139142207 31.3041370391947
3000 3 0.0100000000000003 -0.255183120512434 -0.208699308396848 0.267644822685484 306.468640949672 14.832604920182 35.2906096896452 31.4598790145141
4000 4 0.0150000000000004 0.0260294226245174 -0.0760053655234566 -0.321205471778257 305.28906781149 14.7880454037148 35.2358963496111 31.6156209898334
5000 5 0.0200000000000003 0.361845901043093 -0.293654943012502 -0.225072057944283 296.579973545425 14.7106848088033 35.2432615558785 31.7713629651528
6000 6 0.0250000000000004 1.02395320632395 0.371901950551512 0.397362035960674 297.368194163896 14.6645968187841 35.2965796483248 31.9271049404722
7000 7 0.0300000000000004 1.48438734404067 -0.00688351207395718 -0.460717250165812 287.732177747065 14.6937077826862 35.0309155321719 32.0828469157916
8000 8 0.0350000000000003 1.88923305418846 0.223479014569326 0.364161610782288 295.304821072268 14.614088573172 35.1023525546136 32.2385888911109
9000 9 0.0400000000000004 1.16521902029856 -0.269392263680626 -0.415410880318803 391.863478053122 14.5885073621388 35.0783711790614 32.3943308664303
10000 10 0.0450000000000003 1.30341054008332 -0.139348005910871 -0.0816175644561059 298.521105541118 14.4870994013698 35.017386183104 32.5500728417497
11000 11 0.0500000000000004 -1.83124512172505 -4.74728137380431 -4.48942209664023 453.138534499681 14.4261898179973 34.8574842920014 32.7058148170691
12000 12 0.0550000000000003 0.692968159573363 -0.212054072372809 -0.232323981209965 306.894597900567 14.4134425551195 34.8546124948045 32.8615567923884
13000 13 0.0600000000000004 2.4850590931611 0.350502229897695 0.806997273297993 294.691448906244 14.3619220040043 34.8610403765156 33.0172987677078
14000 14 0.0650000000000003 2.03448123288095 0.865413039582129 0.277811868441881 307.876656189222 14.3854298042877 34.59818752556 33.1730407430272
15000 15 0.0700000000000004 2.64938305740125 0.671159915409319 0.197221344806701 302.800930649168 14.3510699374074 34.5493186889059 33.3287827183466
16000 16 0.0750000000000005 -4.20856685590779 -6.58863383143419 -6.26160779357433 388.282643151806 14.3096981577032 34.5482163945714 33.484524693666
17000 17 0.0800000000000003 1.87217300350963 0.120139345258869 -0.0239006113056616 297.197496572497 14.2111453314916 34.6421954077095 33.6402666689853
18000 18 0.0850000000000005 2.87393189671584 -0.065041917516793 0.0775994100957429 307.228649852281 14.2548352889757 34.4248962694397 33.7960086443047
19000 19 0.0900000000000003 2.51061240911458 -0.686810430785704 -0.0811600548746239 298.737934341963 14.1632498582732 34.4280516336818 33.9517506196241
20000 20 0.0950000000000004 3.0358510496782 0.0586018536354194 0.0699581857535018 302.911647068021 14.1165109819481 34.460679377931 34.1074925949435
21000 21 0.1 4.17155539418473 0.725388949785653 0.421965554660169 303.731813936506 14.1365507091716 34.324409511005 34.2632345702628
