step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 -1.14090664340165e-15 -1.04253334952341 -0.495687072092772 1.41457399081863 296.582566801649 15.8842901524953 33.640105302198 31.1393898821378
2000 2 0.00499999999999887 0.933015204667437 0.0882685869565172 0.256470418690039 303.227937483468 16.2666316450232 32.6554876140804 31.2950868315485
3000 3 0.00999999999999889 1.08943114592169 0.00731777137887884 -0.0231133090846492 284.522410578979 16.2808479936099 32.4599687768137 31.4507837809591
4000 4 0.0149999999999989 1.62986768851997 -0.00313209337345365 -0.318074513219797 307.472249389354 16.2377548735114 32.3613925161873 31.6064807303698
5000 5 0.0199999999999989 1.49602764695608 -0.0662204721680939 0.261127035110871 301.493689392656 16.2094024016433 32.2885405277418 31.7621776797805
6000 6 0.0249999999999988 1.43424380371039 0.0952960258792569 -0.429205721314488 306.536303112965 16.2517138362251 31.9977749646504 31.9178746291912
7000 7 0.0299999999999987 2.18027574493744 0.119926012307389 0.0215338993206195 304.75432992037 16.2083415293005 31.9901269725371 32.0735715786019
8000 8 0.0349999999999987 2.10781002910643 0.319675014397541 0.0924364154905797 287.440804072347 16.2064638377361 31.8955034118725 32.2292685280126
9000 9 0.0399999999999988 2.44013368096516 0.105793835894727 0.220560267683457 288.946907449114 16.1096260175537 31.9818790894849 32.3849654774233
10000 10 0.0449999999999988 2.24785190620809 0.0618719303536178 -0.289878010924029 293.526876326099 16.1147914524545 31.789417743322 32.540662426834
11000 11 0.0499999999999988 2.57515067845723 -0.125863513908836 -0.110405145630023 296.066290226099 16.0611868195148 31.7736615403018 32.6963593762447
12000 12 0.0549999999999988 2.37167605611375 -0.201905390307159 -0.347260935932043 304.803157124258 15.9934708839227 31.7529549559944 32.8520563256553
13000 13 0.0599999999999988 2.19787099502561 -0.0727037464215355 -0.244701864827294 299.017413588298 15.9260144471322 31.7172512008283 33.007753275066
14000 14 0.0649999999999988 3.06287800363079 0.320783025970224 -0.00982366090968438 309.123493986504 16.0052425135496 31.487395159417 33.1634502244767
