# source /gauss9/home/cityu/chefan/scratch/run/lammps/calc/DPA/3.1/DPA1_7ele_cry260226/straining/20_20_40/300K/nose_hoover/sxx_0_syy_0_szz_1.0e9_sxy_0_sxz_0_syz_0/Zr/hcp_0001/stress_info.dat
# axis z
# fit_points 5
# l0 41.80280759061324
# strain stress
2.6824087241e-02 2.9810894589e+00
2.7029472597e-02 2.8560560408e+00
2.7234899033e-02 2.9199261590e+00
2.7440366559e-02 3.1598862008e+00
2.7645875182e-02 3.2993775028e+00
2.7851424912e-02 3.2869253826e+00
2.8057015755e-02 3.3065112141e+00
2.8262647721e-02 3.1574406375e+00
2.8468320817e-02 3.1270330155e+00
2.8674035052e-02 3.1442598511e+00
2.8879790434e-02 3.2803067798e+00
2.9085586971e-02 3.4303485722e+00
2.9291424671e-02 3.4306263403e+00
2.9497303543e-02 3.4087551219e+00
2.9703223595e-02 3.3342316255e+00
2.9909184836e-02 3.2933368076e+00
3.0115187272e-02 3.3041086575e+00
3.0321230913e-02 3.4616942162e+00
3.0527315767e-02 3.5869696399e+00
3.0733441842e-02 3.5873664974e+00
3.0939609147e-02 3.6387139955e+00
3.1145817689e-02 3.5000143561e+00
3.1352067477e-02 3.3807467429e+00
3.1558358518e-02 3.4536352446e+00
3.1764690823e-02 3.5104871546e+00
3.1971064398e-02 3.6403440304e+00
3.2177479251e-02 3.7380035948e+00
3.2383935392e-02 3.7903818494e+00
3.2590432828e-02 3.7471653618e+00
3.2796971568e-02 3.6308449775e+00
3.3003551620e-02 3.5683009259e+00
3.3210172991e-02 3.6017689593e+00
3.3416835691e-02 3.8037760852e+00
3.3623539728e-02 3.8572128381e+00
3.3830285110e-02 3.9409313060e+00
3.4037071845e-02 3.8828575068e+00
3.4243899942e-02 3.8295414244e+00
3.4450769408e-02 3.7527898863e+00
3.4657680252e-02 3.7573175870e+00
3.4864632483e-02 3.8948490696e+00
3.5071626108e-02 4.0060290453e+00
3.5278661136e-02 4.0658351580e+00
3.5485737575e-02 4.0082224981e+00
3.5692855434e-02 3.9567267307e+00
3.5900014720e-02 3.8540371282e+00
3.6107215442e-02 3.8755464900e+00
3.6314457609e-02 3.9911761977e+00
3.6521741228e-02 4.1304505581e+00
3.6729066308e-02 4.1807018871e+00
3.6936432857e-02 4.1033357947e+00
3.7143840884e-02 4.0950013921e+00
3.7351290397e-02 4.0073306783e+00
3.7558781403e-02 4.0777401318e+00
3.7766313912e-02 4.1786163443e+00
3.7973887931e-02 4.2704784971e+00
3.8181503470e-02 4.2858075851e+00
3.8389160536e-02 4.2354322641e+00
3.8596859137e-02 4.1847563932e+00
3.8804599282e-02 4.1117809218e+00
3.9012380979e-02 4.2138817162e+00
3.9220204237e-02 4.2852124446e+00
3.9428069064e-02 4.5264608403e+00
3.9635975468e-02 4.4988652427e+00
3.9843923457e-02 4.4273140034e+00
4.0051913040e-02 4.3492313129e+00
4.0259944225e-02 4.3683014667e+00
4.0468017020e-02 4.4277145799e+00
4.0676131434e-02 4.4849454366e+00
4.0884287476e-02 4.5422967944e+00
4.1092485152e-02 4.5814982049e+00
4.1300724472e-02 4.6006776634e+00
4.1509005445e-02 4.6391783568e+00
4.1717328077e-02 4.5062384697e+00
4.1925692379e-02 4.5608399673e+00
4.2134098357e-02 4.7003413110e+00
4.2342546021e-02 4.7328486547e+00
4.2551035378e-02 4.7595448053e+00
4.2759566438e-02 4.7845429379e+00
4.2968139208e-02 4.7079537275e+00
4.3176753696e-02 4.7558578313e+00
4.3385409912e-02 4.7394749147e+00
4.3594107863e-02 4.7471183138e+00
4.3802847558e-02 4.8331422107e+00
4.4011629005e-02 4.8858659880e+00
4.4220452212e-02 4.8673517577e+00
4.4429317188e-02 4.8724738822e+00
4.4638223942e-02 4.8746628841e+00
4.4847172481e-02 4.9302210885e+00
4.5056162814e-02 4.9158700999e+00
4.5265194949e-02 5.0439774585e+00
4.5474268894e-02 5.0891679439e+00
4.5683384659e-02 5.0414301798e+00
4.5892542251e-02 5.0847071565e+00
4.6101741679e-02 5.0719501737e+00
4.6310982950e-02 5.0566982168e+00
4.6520266075e-02 5.0748795556e+00
4.6729591060e-02 4.9970139464e+00
4.6938957914e-02 5.0960343601e+00
4.7148366646e-02 5.2365115473e+00
4.7357817263e-02 5.2450638198e+00
4.7567309775e-02 5.1829057389e+00
4.7776844190e-02 5.2496130631e+00
4.7986420516e-02 5.1771480752e+00
4.8196038761e-02 5.2202018782e+00
4.8405698934e-02 5.3527872715e+00
4.8615401043e-02 5.3662932208e+00
4.8825145097e-02 5.4187220213e+00
4.9034931104e-02 5.4925679085e+00
4.9244759073e-02 5.3100856887e+00
4.9454629011e-02 5.3435174457e+00
4.9664540927e-02 5.3944002621e+00
4.9874494830e-02 5.3950152918e+00
5.0084490728e-02 5.5291597968e+00
5.0294528629e-02 5.5842875387e+00
5.0504608542e-02 5.5962523019e+00
5.0714730475e-02 5.4911145463e+00
5.0924894437e-02 5.6662908532e+00
5.1135100436e-02 5.5941106386e+00
5.1345348480e-02 5.5495010094e+00
5.1555638578e-02 5.6364604271e+00
5.1765970738e-02 5.5775694183e+00
5.1976344969e-02 5.7249500820e+00
5.2186761279e-02 5.7622356097e+00
5.2397219676e-02 5.8282908369e+00
5.2607720170e-02 5.7079883496e+00
5.2818262767e-02 5.6755942203e+00
5.3028847478e-02 5.5883037674e+00
5.3239474309e-02 5.6537936449e+00
5.3450143270e-02 5.8663705209e+00
5.3660854369e-02 5.9362295827e+00
5.3871607615e-02 5.9844767459e+00
5.4082403015e-02 5.9212759469e+00
5.4293240579e-02 5.8063050720e+00
5.4504120314e-02 5.7519943864e+00
5.4715042230e-02 5.7910314378e+00
5.4926006334e-02 5.9344083447e+00
5.5137012635e-02 5.9652357012e+00
5.5348061142e-02 6.0168985033e+00
5.5559151862e-02 6.1096573763e+00
5.5770284805e-02 6.0188923589e+00
5.5981459979e-02 5.8999532316e+00
5.6192677392e-02 5.8784696693e+00
5.6403937053e-02 5.9593020157e+00
5.6615238970e-02 6.0573788233e+00
5.6826583151e-02 6.0978383992e+00
5.7037969606e-02 6.2954706241e+00
5.7249398342e-02 6.2533998674e+00
5.7460869368e-02 6.0911025692e+00
5.7672382692e-02 6.0497047725e+00
5.7883938324e-02 6.1613800161e+00
5.8095536271e-02 6.2133686504e+00
5.8307176541e-02 6.2210468327e+00
5.8518859144e-02 6.2943975247e+00
5.8730584088e-02 6.3164829358e+00
5.8942351380e-02 6.2987361445e+00
5.9154161031e-02 6.2836460288e+00
5.9366013048e-02 6.2941639860e+00
5.9577907439e-02 6.2412143807e+00
5.9789844213e-02 6.2765490867e+00
6.0001823380e-02 6.3375537093e+00
6.0213844946e-02 6.4140471677e+00
6.0425908920e-02 6.5432722578e+00
6.0638015312e-02 6.5107566782e+00
6.0850164129e-02 6.5186462070e+00
6.1062355381e-02 6.5419538328e+00
6.1274589074e-02 6.5322721435e+00
6.1486865219e-02 6.5237566480e+00
6.1699183823e-02 6.4141737422e+00
6.1911544895e-02 6.4920651001e+00
6.2123948444e-02 6.6480950343e+00
6.2336394478e-02 6.7522355497e+00
6.2548883005e-02 6.7857423667e+00
6.2761414034e-02 6.7591918094e+00
6.2973987573e-02 6.6849931230e+00
6.3186603631e-02 6.6272923523e+00
6.3399262217e-02 6.6835140477e+00
6.3611963339e-02 6.6676262078e+00
6.3824707005e-02 6.6767970353e+00
6.4037493225e-02 6.7820757661e+00
6.4250322006e-02 6.7916633007e+00
6.4463193356e-02 6.8750716673e+00
6.4676107286e-02 6.9113371405e+00
6.4889063802e-02 6.8233860400e+00
6.5102062914e-02 6.8099253231e+00
6.5315104630e-02 6.7782011740e+00
6.5528188959e-02 6.7665143459e+00
6.5741315909e-02 6.8011436031e+00
6.5954485488e-02 6.9914430488e+00
6.6167697706e-02 7.1224296720e+00
6.6380952570e-02 7.0420056017e+00
6.6594250090e-02 6.9358727977e+00
6.6807590273e-02 6.9849135914e+00
6.7020973128e-02 6.8677854784e+00
6.7234398665e-02 6.9710975249e+00
6.7447866891e-02 7.0840379490e+00
6.7661377815e-02 7.1081685292e+00
6.7874931445e-02 7.2072727123e+00
6.8088527790e-02 7.2288214678e+00
6.8302166859e-02 7.1497533742e+00
6.8515848660e-02 7.0744263783e+00
6.8729573201e-02 7.1016796233e+00
6.8943340492e-02 7.1129160544e+00
6.9157150540e-02 7.1675598612e+00
6.9371003355e-02 7.1281155577e+00
6.9584898944e-02 7.2276426740e+00
6.9798837317e-02 7.2282637657e+00
7.0012818482e-02 7.3461066181e+00
7.0226842447e-02 7.3204975792e+00
7.0440909222e-02 7.2824582868e+00
7.0655018814e-02 7.2975577592e+00
7.0869171232e-02 7.2707692932e+00
7.1083366485e-02 7.2831384152e+00
7.1297604582e-02 7.2810794511e+00
7.1511885530e-02 7.3570359497e+00
7.1726209339e-02 7.4313387764e+00
7.1940576017e-02 7.5213670215e+00
7.2154985572e-02 7.5274282449e+00
7.2369438014e-02 7.4280790347e+00
7.2583933350e-02 7.4781909838e+00
7.2798471590e-02 7.4667643810e+00
7.3013052742e-02 7.4016689427e+00
7.3227676814e-02 7.4611939441e+00
7.3442343815e-02 7.5331270764e+00
7.3657053754e-02 7.5062337926e+00
7.3871806640e-02 7.5718633671e+00
7.4086602480e-02 7.6043661218e+00
7.4301441283e-02 7.5884766530e+00
7.4516323059e-02 7.6035672931e+00
7.4731247816e-02 7.6006939461e+00
7.4946215561e-02 7.5155292420e+00
7.5161226305e-02 7.5312814760e+00
7.5376280055e-02 7.6321288264e+00
7.5591376820e-02 7.7281816781e+00
7.5806516608e-02 7.8568426997e+00
7.6021699429e-02 7.8783692500e+00
7.6236925291e-02 7.9205734188e+00
7.6452194202e-02 7.7546462177e+00
7.6667506171e-02 7.7136605681e+00
7.6882861207e-02 7.7094587283e+00
7.7098259319e-02 7.6664629183e+00
7.7313700514e-02 7.7241486941e+00
7.7529184802e-02 7.8486401528e+00
7.7744712191e-02 7.9748042367e+00
7.7960282690e-02 7.8734819387e+00
7.8175896307e-02 7.9166242916e+00
7.8391553051e-02 7.8786691830e+00
7.8607252931e-02 7.8623782787e+00
7.8822995955e-02 7.8271579106e+00
7.9038782132e-02 7.8588166729e+00
7.9254611471e-02 7.9012057026e+00
7.9470483980e-02 7.9425437418e+00
7.9686399667e-02 8.0589825391e+00
7.9902358542e-02 8.0935738816e+00
8.0118360613e-02 8.1139685638e+00
8.0334405889e-02 8.0656794697e+00
8.0550494379e-02 8.1070027753e+00
8.0766626090e-02 8.0199722663e+00
8.0982801032e-02 8.1552159330e+00
8.1199019213e-02 7.9939937047e+00
8.1415280643e-02 7.9789311085e+00
8.1631585328e-02 8.1097908063e+00
8.1847933280e-02 8.1972061298e+00
8.2064324505e-02 8.2064322460e+00
8.2280759012e-02 8.4006096976e+00
8.2497236811e-02 8.3555375712e+00
8.2713757910e-02 8.3536250313e+00
8.2930322317e-02 8.3623128086e+00
8.3146930042e-02 8.2383441221e+00
8.3363581092e-02 8.2788138879e+00
8.3580275477e-02 8.1485919510e+00
8.3797013205e-02 8.2858206975e+00
8.4013794285e-02 8.3582543613e+00
8.4230618726e-02 8.4719908409e+00
8.4447486536e-02 8.4522497338e+00
8.4664397723e-02 8.4089422020e+00
8.4881352298e-02 8.4719468894e+00
8.5098350267e-02 8.4789620314e+00
8.5315391641e-02 8.4371082003e+00
8.5532476427e-02 8.3068586346e+00
8.5749604634e-02 8.4177926818e+00
8.5966776271e-02 8.5125789124e+00
8.6183991347e-02 8.4834175345e+00
8.6401249871e-02 8.5395302608e+00
8.6618551850e-02 8.7539375200e+00
8.6835897294e-02 8.6920790677e+00
8.7053286212e-02 8.6117087408e+00
8.7270718612e-02 8.5538059109e+00
8.7488194502e-02 8.5229444783e+00
8.7705713893e-02 8.4412014916e+00
8.7923276791e-02 8.5503134152e+00
8.8140883206e-02 8.6600066545e+00
8.8358533147e-02 8.6926265591e+00
8.8576226622e-02 8.7515562581e+00
8.8793963641e-02 8.8336754199e+00
8.9011744211e-02 8.9483912445e+00
8.9229568341e-02 8.8940309570e+00
8.9447436041e-02 8.8410787190e+00
8.9665347319e-02 8.7793756352e+00
8.9883302183e-02 8.5724025817e+00
9.0101300642e-02 8.6136990044e+00
9.0319342706e-02 8.7257639010e+00
9.0537428382e-02 8.7956852641e+00
9.0755557680e-02 8.8311210023e+00
9.0973730608e-02 8.8673276790e+00
9.1191947175e-02 9.0143625467e+00
9.1410207390e-02 9.0062327121e+00
9.1628511261e-02 8.9771222275e+00
9.1846858798e-02 8.9941065851e+00
9.2065250008e-02 8.9088990958e+00
9.2283684900e-02 8.7480163823e+00
9.2502163485e-02 8.7879650380e+00
9.2720685769e-02 8.9218165869e+00
9.2939251762e-02 8.7743524124e+00
9.3157861472e-02 8.9197560915e+00
9.3376514909e-02 8.9638561492e+00
9.3595212081e-02 9.2066652647e+00
9.3813952997e-02 9.1463726854e+00
9.4032737665e-02 9.1501405188e+00
9.4251566095e-02 9.2386945236e+00
9.4470438295e-02 9.0553319428e+00
9.4689354273e-02 9.0280047589e+00
9.4908314039e-02 8.9486150925e+00
9.5127317602e-02 9.1540597741e+00
9.5346364969e-02 8.9884872903e+00
9.5565456151e-02 9.0655956811e+00
9.5784591155e-02 9.1910918420e+00
9.6003769990e-02 9.1330891610e+00
9.6222992666e-02 9.2308963142e+00
9.6442259190e-02 9.3140446221e+00
9.6661569572e-02 9.2877444335e+00
9.6880923821e-02 9.1801693874e+00
9.7100321945e-02 9.3051721910e+00
9.7319763953e-02 9.1549981307e+00
9.7539249853e-02 9.2252146766e+00
9.7758779655e-02 9.2623111189e+00
9.7978353368e-02 9.1424156576e+00
9.8197971000e-02 9.2591870557e+00
9.8417632559e-02 9.4044385507e+00
9.8637338056e-02 9.4428876279e+00
9.8857087497e-02 9.3903501669e+00
9.9076880894e-02 9.3964085808e+00
9.9296718253e-02 9.4415115264e+00
9.9516599584e-02 9.3919722503e+00
9.9736524895e-02 9.3567417988e+00
9.9956494197e-02 9.3119909703e+00
1.0017650750e-01 9.3375928255e+00
1.0039656480e-01 9.3001171604e+00
1.0061666612e-01 9.4002519353e+00
1.0083681147e-01 9.4002943178e+00
1.0105700085e-01 9.4685210662e+00
1.0127723428e-01 9.5623353765e+00
1.0149751175e-01 9.4806032119e+00
1.0171783328e-01 9.4878236298e+00
1.0193819889e-01 9.4504077096e+00
1.0215860857e-01 9.3507621547e+00
1.0237906233e-01 9.4844427630e+00
1.0259956019e-01 9.4345212102e+00
1.0282010216e-01 9.4788279539e+00
1.0304068824e-01 9.5973248079e+00
1.0326131844e-01 9.5073851741e+00
1.0348199277e-01 9.5158602617e+00
1.0370271124e-01 9.6569049341e+00
1.0392347385e-01 9.6483137121e+00
1.0414428063e-01 9.5243670024e+00
1.0436513157e-01 9.5189832223e+00
1.0458602669e-01 9.5455756819e+00
1.0480696598e-01 9.4213989563e+00
1.0502794947e-01 9.4798163380e+00
1.0524897717e-01 9.5039136650e+00
1.0547004907e-01 9.4420867399e+00
1.0569116519e-01 9.3536401044e+00
1.0591232554e-01 9.3753961171e+00
1.0613353012e-01 9.2397045775e+00
1.0635477895e-01 9.0209247319e+00
1.0657607204e-01 8.2146096038e+00
1.0679740938e-01 5.5089990553e+00
1.0701879100e-01 2.8359847942e+00
1.0724021690e-01 1.9674703370e+00
1.0746168709e-01 2.1999945655e+00
1.0768320158e-01 2.9476602927e+00
1.0790476038e-01 4.0380519801e+00
1.0812636349e-01 3.7455215855e+00
1.0834801092e-01 2.8464609351e+00
1.0856970270e-01 2.3078818104e+00
1.0879143881e-01 2.4806797548e+00
1.0901321927e-01 3.0931816911e+00
1.0923504410e-01 3.7356379148e+00
1.0945691329e-01 3.3205212181e+00
1.0967882687e-01 2.6085064743e+00
1.0990078483e-01 2.3375963561e+00
1.1012278718e-01 2.5233143969e+00
1.1034483395e-01 3.6543170336e+00
1.1056692512e-01 3.7837778037e+00
1.1078906072e-01 3.1711791668e+00
1.1101124075e-01 2.5893777977e+00
1.1123346522e-01 2.4469669321e+00
1.1145573414e-01 2.9238550016e+00
1.1167804752e-01 3.8853954028e+00
1.1190040536e-01 3.7238066606e+00
1.1212280768e-01 3.1192330010e+00
1.1234525449e-01 2.5028526037e+00
1.1256774578e-01 2.6287455339e+00
1.1279028159e-01 3.1937867601e+00
1.1301286190e-01 3.7416320644e+00
1.1323548673e-01 3.4255033975e+00
1.1345815610e-01 2.9357723015e+00
1.1368087000e-01 2.8695192407e+00
1.1390362845e-01 3.1304999558e+00
1.1412643145e-01 3.8672809883e+00
1.1434927902e-01 3.7587310383e+00
1.1457217117e-01 3.1153283849e+00
1.1479510790e-01 2.6801856076e+00
1.1501808922e-01 2.7550604191e+00
1.1524111513e-01 3.2136092026e+00
1.1546418566e-01 3.8451743251e+00
1.1568730081e-01 3.5858186207e+00
1.1591046059e-01 3.1593451882e+00
1.1613366500e-01 2.9954735971e+00
1.1635691406e-01 3.1878829301e+00
1.1658020777e-01 3.5034437133e+00
1.1680354614e-01 3.7055440095e+00
1.1702692919e-01 3.1860475085e+00
1.1725035692e-01 3.0389364380e+00
1.1747382934e-01 2.9960791986e+00
1.1769734645e-01 3.3189052321e+00
1.1792090828e-01 3.7363542184e+00
1.1814451482e-01 3.8682746254e+00
1.1836816609e-01 3.3672415723e+00
1.1859186209e-01 3.3637005907e+00
1.1881560283e-01 3.1709084479e+00
1.1903938833e-01 3.4859946006e+00
1.1926321859e-01 3.6758449160e+00
1.1948709362e-01 3.5108396698e+00
1.1971101343e-01 3.2783807754e+00
1.1993497803e-01 3.1987630183e+00
1.2015898743e-01 3.2252094271e+00
1.2038304163e-01 3.5741159362e+00
1.2060714065e-01 3.7100672646e+00
1.2083128449e-01 3.7146541459e+00
1.2105547316e-01 3.4296248851e+00
1.2127970668e-01 3.4267661383e+00
1.2150398505e-01 3.3918420861e+00
1.2172830828e-01 3.4524829136e+00
1.2195267637e-01 3.7133136341e+00
1.2217708935e-01 3.4315647118e+00
1.2240154721e-01 3.3899497021e+00
1.2262604997e-01 3.3622818037e+00
1.2285059764e-01 3.4014001168e+00
1.2307519021e-01 3.5191839465e+00
1.2329982772e-01 3.8192167107e+00
1.2352451015e-01 3.7445228637e+00
1.2374923752e-01 3.8522538223e+00
1.2397400985e-01 3.6428970018e+00
1.2419882713e-01 3.4568020525e+00
1.2442368938e-01 3.4924274173e+00
1.2464859661e-01 3.7737204837e+00
1.2487354882e-01 3.8043040983e+00
1.2509854603e-01 3.9299736328e+00
1.2532358824e-01 3.8003184672e+00
1.2554867547e-01 3.7527425273e+00
1.2577380772e-01 3.7771639278e+00
1.2599898500e-01 3.8282616952e+00
1.2622420731e-01 3.9545604804e+00
1.2644947468e-01 3.8989652572e+00
1.2667478711e-01 3.6755250289e+00
1.2690014460e-01 3.5211467182e+00
1.2712554717e-01 3.5343811390e+00
1.2735099482e-01 3.6614209749e+00
1.2757648757e-01 3.9369808405e+00
1.2780202542e-01 4.0044211371e+00
1.2802760838e-01 3.8781006033e+00
1.2825323647e-01 3.8098313077e+00
1.2847890968e-01 3.9195300787e+00
1.2870462803e-01 3.9432259229e+00
1.2893039153e-01 4.0976792409e+00
1.2915620019e-01 4.0184994153e+00
1.2938205402e-01 3.8583295475e+00
1.2960795302e-01 3.7769449290e+00
1.2983389720e-01 3.7208190551e+00
1.3005988658e-01 3.9006479052e+00
1.3028592116e-01 3.9415515840e+00
1.3051200095e-01 3.9597739033e+00
1.3073812596e-01 4.0117194164e+00
1.3096429620e-01 4.0667258139e+00
1.3119051168e-01 4.1441063032e+00
1.3141677241e-01 4.1959251607e+00
1.3164307840e-01 4.1269117357e+00
1.3186942965e-01 3.9961101997e+00
1.3209582617e-01 4.1188627878e+00
1.3232226798e-01 4.1343336259e+00
1.3254875508e-01 3.9453191717e+00
1.3277528748e-01 4.0142082798e+00
1.3300186520e-01 3.9352611763e+00
1.3322848823e-01 4.0158188145e+00
1.3345515660e-01 4.1061301533e+00
1.3368187030e-01 4.1864519623e+00
1.3390862935e-01 4.1893840734e+00
1.3413543375e-01 4.1165881037e+00
1.3436228352e-01 4.1463628962e+00
1.3458917867e-01 4.4304720355e+00
1.3481611920e-01 4.3684213001e+00
1.3504310512e-01 4.4461198114e+00
1.3527013644e-01 4.3965652942e+00
1.3549721318e-01 4.4614017526e+00
1.3572433533e-01 4.3775429800e+00
1.3595150292e-01 4.3513072816e+00
1.3617871594e-01 4.2143166801e+00
1.3640597440e-01 4.2288187159e+00
1.3663327833e-01 4.2410144638e+00
1.3686062772e-01 4.2517270057e+00
1.3708802258e-01 4.2329031196e+00
1.3731546293e-01 4.2645308586e+00
1.3754294877e-01 4.4183944821e+00
1.3777048011e-01 4.5127527685e+00
1.3799805697e-01 4.5589499078e+00
1.3822567934e-01 4.6274597494e+00
1.3845334724e-01 4.6985151455e+00
1.3868106068e-01 4.5795559310e+00
1.3890881967e-01 4.5954254868e+00
1.3913662421e-01 4.4466501414e+00
1.3936447432e-01 4.5563415564e+00
1.3959237000e-01 4.4569353230e+00
1.3982031127e-01 4.5083328524e+00
1.4004829813e-01 4.4359961010e+00
1.4027633059e-01 4.3318121219e+00
1.4050440867e-01 4.4745044633e+00
1.4073253236e-01 4.3218257688e+00
1.4096070168e-01 4.4022329834e+00
1.4118891664e-01 4.3598366773e+00
1.4141717725e-01 4.4566863141e+00
1.4164548352e-01 4.3986652276e+00
1.4187383545e-01 4.6420959208e+00
1.4210223306e-01 4.5386703711e+00
1.4233067635e-01 4.4869778156e+00
1.4255916533e-01 4.7586071528e+00
1.4278770002e-01 4.5782773512e+00
1.4301628041e-01 4.6847815143e+00
1.4324490653e-01 4.7357638514e+00
1.4347357838e-01 4.5525350229e+00
1.4370229596e-01 4.6438894758e+00
1.4393105930e-01 4.4271649332e+00
1.4415986839e-01 4.5269309570e+00
1.4438872325e-01 4.5651526774e+00
1.4461762388e-01 4.4271740800e+00
1.4484657030e-01 4.3678718147e+00
1.4507556252e-01 4.3465264815e+00
1.4530460053e-01 4.3771110857e+00
1.4553368436e-01 4.3952661953e+00
1.4576281401e-01 4.3056450898e+00
1.4599198949e-01 4.2387795491e+00
1.4622121081e-01 4.2629620564e+00
