step time_ps strain stress_z_GPa stress_x_GPa stress_y_GPa temp_K lx_A ly_A lz_A
1000 1 1.45271540392945e-15 2.06113848539828 0.870681355533071 -2.56248950914734 301.075194974643 15.6355345759107 33.0780227059223 29.3468108277018
2000 2 0.00500000000000146 3.19025191684028 -0.313166115078466 -0.188479959125657 294.015576800377 15.1682632991974 34.1220476836855 29.4935448818404
3000 3 0.0100000000000015 3.1521308748992 0.20087856871182 0.0174555766894381 303.450676561097 15.0602570432347 34.2129861176453 29.6402789359789
4000 4 0.0150000000000016 3.17197672761943 0.011718999895916 0.239829812562573 309.928022328894 15.0813758834167 34.02870178919 29.7870129901174
5000 5 0.0200000000000015 2.77082748244277 0.295340125062241 -0.0246913193570505 309.206671488045 15.0721571920374 33.8310774571436 29.9337470442559
6000 6 0.0250000000000015 2.84354665107817 0.0293433228152775 0.185833602262217 286.638867289278 15.0257799052581 33.7849450136952 30.0804810983944
7000 7 0.0300000000000015 2.67331696432792 -0.177959682067951 -0.202541386153764 304.551340774441 14.9780546114315 33.6981885489963 30.2272151525329
8000 8 0.0350000000000016 3.28807808590888 0.286181479819653 0.376895281833358 297.109606106688 15.0161816946945 33.582928024645 30.3739492066714
9000 9 0.0400000000000015 2.9855097619343 0.435444930868287 0.420551790336131 294.390190196753 14.9695044999176 33.5024555443917 30.5206832608099
10000 10 0.0450000000000015 2.86182489972978 -0.218565973450841 0.0167868800436942 304.278086529512 14.9192970544433 33.3310731296983 30.6674173149484
11000 11 0.0500000000000015 2.70431349822708 -0.0364352186220124 -0.193316028874308 285.531597498645 14.8747624294562 33.2569360117142 30.8141513690869
12000 12 0.0550000000000016 2.63391127773463 -0.155981282260696 -0.178623961688604 301.551001440324 14.8743559590006 33.1238312392142 30.9608854232254
13000 13 0.0600000000000015 2.89118773898925 0.0487140409057875 0.223605266194185 300.672980451051 14.8772993647385 33.0658325972717 31.107619477364
14000 14 0.0650000000000015 2.92205101958459 0.154475194625359 0.0386497203777867 294.656399303546 14.805414625138 33.0821399328194 31.2543535315025
15000 15 0.0700000000000015 3.04437244402876 -0.0911766850659498 -0.274727539628142 290.181655640877 14.7811019651668 32.9528231848392 31.401087585641
16000 16 0.0750000000000016 2.9690833269428 -0.130467620883142 -0.197227858987619 297.054580967706 14.7280898297446 32.8983955647884 31.5478216397795
17000 17 0.0800000000000015 3.09122361390272 -0.0255337865011268 -0.365115232460326 305.448708511638 14.6604592551849 32.9355986287757 31.694555693918
18000 18 0.0850000000000015 2.89332805092079 -0.243236206219302 -0.131322548675728 298.494980618386 14.5711218667835 32.9423587883515 31.8412897480565
19000 19 0.0900000000000016 2.20984605820258 -0.51168799313106 -0.590004084936294 304.165041623486 14.5388473898396 32.7310691063054 31.988023802195
20000 20 0.0950000000000016 1.93091229431728 -0.113137653587119 0.0545658473466671 303.123301066151 14.5737644078497 32.5435110027177 32.1347578563335
21000 21 0.100000000000002 1.88002286939355 -0.117981666000359 0.0373514221478462 291.218370710065 14.457389274667 32.5535406305828 32.281491910472
22000 22 0.105000000000002 1.91139089592862 0.295494863215493 0.029758497647311 307.671210302373 14.4622124644623 32.4315483830629 32.4282259646105
23000 23 0.110000000000002 1.74559503663026 0.10379403390669 0.589459111632252 304.435412403505 14.3430366221471 32.568951349868 32.574960018749
24000 24 0.115000000000002 1.98145429831314 0.0546199056517382 0.314302237373931 300.402647374627 14.294608900821 32.499889872878 32.7216940728876
25000 25 0.120000000000002 1.54235291633224 -0.37642602524899 -0.269660908528193 302.07588890187 14.2861186596135 32.2885368808327 32.8684281270261
26000 26 0.125000000000002 2.14493107914444 0.16780997283612 0.0185636502513665 293.444447413358 14.2675110289949 32.2585232143425 33.0151621811646
27000 27 0.130000000000002 2.01872741402131 0.0865288443413117 0.49080435693603 309.466008750553 14.2261699140837 32.2948174580335 33.1618962353031
28000 28 0.135000000000002 2.56541189045676 -0.0730448991576933 0.0829160368281657 311.225646110455 14.2033600897435 32.1843636687072 33.3086302894416
29000 29 0.140000000000002 2.45999700495432 0.0532396680410679 0.111238938493833 304.818570438478 14.1726582788072 32.0941633831018 33.4553643435801
30000 30 0.145000000000002 2.13664349189856 -0.707002851391936 -0.583987633558482 303.14214461032 14.1150293914019 31.9546077873301 33.6020983977186
