# r(A) g(r)_avg coord_avg
0.03000000 0.00000000 0.00000000
0.09000000 0.00000000 0.00000000
0.15000000 0.00000000 0.00000000
0.21000000 0.00000000 0.00000000
0.27000000 0.00000000 0.00000000
0.33000000 0.00000000 0.00000000
0.39000000 0.00000000 0.00000000
0.45000000 0.00000000 0.00000000
0.51000000 0.00000000 0.00000000
0.57000000 0.00000000 0.00000000
0.63000000 0.00000000 0.00000000
0.69000000 0.00000000 0.00000000
0.75000000 0.00000000 0.00000000
0.81000000 0.00000000 0.00000000
0.87000000 0.00000000 0.00000000
0.93000000 0.00000000 0.00000000
0.99000000 0.00000000 0.00000000
1.05000000 0.00000000 0.00000000
1.11000000 0.00000000 0.00000000
1.17000000 0.00000000 0.00000000
1.23000000 0.00000000 0.00000000
1.29000000 0.00000000 0.00000000
1.35000000 0.00000000 0.00000000
1.41000000 0.00000000 0.00000000
1.47000000 0.00000000 0.00000000
1.53000000 0.00000000 0.00000000
1.59000000 0.00000000 0.00000000
1.65000000 0.00000000 0.00000000
1.71000000 0.00000000 0.00000000
1.77000000 0.00000000 0.00000000
1.83000000 0.00000000 0.00000000
1.89000000 0.00000000 0.00000000
1.95000000 0.00000000 0.00000000
2.01000000 0.00000000 0.00000000
2.07000000 0.00000000 0.00000000
2.13000000 0.00000000 0.00000000
2.19000000 0.00000000 0.00000000
2.25000000 0.00000000 0.00000000
2.31000000 0.00000000 0.00000000
2.37000000 0.00000000 0.00000000
2.43000000 0.00000000 0.00000000
2.49000000 0.00000000 0.00000000
2.55000000 0.93505252 0.26666667
2.61000000 0.00000000 0.26666667
2.67000000 2.55868521 1.06666667
2.73000000 2.44745594 1.86666667
2.79000000 3.12443325 2.93333333
2.85000000 2.99426776 4.00000000
2.91000000 5.74414013 6.13333333
2.97000000 1.03395108 6.53333333
3.03000000 1.32454571 7.06666667
3.09000000 0.00000000 7.06666667
3.15000000 4.90221271 9.20000000
3.21000000 3.54050282 10.80000000
3.27000000 1.13725724 11.33333333
3.33000000 0.00000000 11.33333333
3.39000000 0.00000000 11.33333333
3.45000000 0.00000000 11.33333333
3.51000000 0.00000000 11.33333333
3.57000000 0.00000000 11.33333333
3.63000000 0.00000000 11.33333333
3.69000000 0.00000000 11.33333333
3.75000000 0.00000000 11.33333333
3.81000000 0.00000000 11.33333333
3.87000000 0.00000000 11.33333333
3.93000000 0.00000000 11.33333333
3.99000000 0.00000000 11.33333333
4.05000000 0.00000000 11.33333333
4.11000000 0.00000000 11.33333333
4.17000000 0.00000000 11.33333333
4.23000000 0.00000000 11.33333333
4.29000000 0.00000000 11.33333333
4.35000000 0.64265960 11.86666667
4.41000000 0.00000000 11.86666667
4.47000000 0.00000000 11.86666667
4.53000000 0.59260273 12.40000000
4.59000000 1.44302831 13.73333333
4.65000000 0.56241186 14.26666667
4.71000000 1.09634870 15.33333333
4.77000000 1.87064750 17.20000000
4.83000000 1.56382376 18.80000000
4.89000000 1.52568363 20.40000000
4.95000000 0.74446098 21.20000000
5.01000000 0.96898209 22.26666667
5.07000000 0.00000000 22.26666667
5.13000000 0.23104508 22.53333333
5.19000000 0.45146787 23.06666667
5.25000000 0.00000000 23.06666667
5.31000000 0.00000000 23.06666667
5.37000000 0.00000000 23.06666667
5.43000000 0.00000000 23.06666667
5.49000000 0.00000000 23.06666667
5.55000000 0.98699786 24.40000000
5.61000000 0.19319974 24.66666667
5.67000000 0.00000000 24.66666667
5.73000000 0.37038483 25.20000000
5.79000000 0.36274830 25.73333333
5.85000000 0.71069106 26.80000000
5.91000000 0.34816708 27.33333333
5.97000000 0.00000000 27.33333333
